DelayedWord,DelayedRT
SHERIFF,3683.75
BOARD,4055.235
HAPPY,2500.985
DESERT,1563.555
WARM,1121.79
ROOF,2750.41
TREE,2708.57
BREAK,1349.745
,8000.155
STREET,2219.06
SHIP,2801.235
SWORD,1684.1
ANGRY,2683.53
GUILT,1183.515
ANNOY,1399.98
CLOWN,5251.655
PURPOE,2498.785
PURPOSE,1317.33
RAIN,1216.515
SHALLOW,3753.04
KNIFE,1882.96
KIDS,5634.44
,7999.4
,8001.565
TOOTH,1316.565
HEAD,1118.875
BRAIN,1617.54
ARMS,1717.58
,8000.38
,8000.57
,8001.33
TOWN,2598.655
CLASS,2135.11
CITY,1184.43
PENNY,5767.575
,7998.47
CELL,2733.84
,8000.51
,7999.32
GUN,1176.9
,8002.44
PANTS,4454.94
,7999.24
,8001.185
,8000.655
,8000.275
,8004.45
,8000.14
,8003.255
,7999.21
,8000.435
ROOF,2119.35
,8002.265
,8039.1
BILL,7683.585
,8000.715
,8638.67
,7993.435
,8017.345
,7999.775
,8001.25
,8005.46
,8000.585
,8000.975
,8001.045
,8000.03
,8002.08
,8001.19
,7999.91
,8000.42
,8001.575
,8008.36
,8001.455
,8002.02
,8005.32
WINDOW,3471.44
,8008.34
,8000.11
,7999.865
,7997.775
,8000.615
,8000.525
,8000.26
,8004.145
,8002.475
,8002.385
,8000.03
,8002.175
,8000.22
,8000.235
,7999.9
,4336.415
