RecalledWord,StudyPosition,Block
STUPID,1,1
MILK,2,1
PENNY,3,1
BRAIN,4,1
STRESS,5,1
STEAL,6,1
RULE,7,1
SELF,8,1
BREAD,9,1
STING,10,1
CLIMB,11,1
ARMS,12,1
NIGHTS,13,1
SKIN,14,1
TOOTH,15,1
KNIT,16,1
GUILT,17,1
BABY,18,1
BIKE,19,1
GRAVE,20,1
ROSE,21,1
GRAND,22,1
MATH,23,1
SHEEP,24,1
DOCTOR,25,1
TOUCH,26,1
WRITE,27,1
CELL,28,1
LIGHT,29,1
SHIRT,30,1
HEAD,31,1
CLASS,32,1
SPOTS,33,1
UNDER,34,1
FAKE,35,1
WOOD,36,1
PROPER,37,1
REPEAT,38,1
TOWN,39,1
EXPLODE,40,1
MOVE,41,1
SUBJECT,42,1
SOFT,1,2
ONCE,2,2
SMALL,3,2
MAD,4,2
ALLOW,5,2
COPY,6,2
NINE,7,2
FIRE,8,2
PRIDE,9,2
SLEEP,10,2
ENGLISH,11,2
WATER,12,2
MINIMUM,13,2
WANT,14,2
CARRY,15,2
ITCH,16,2
BALL ,17,2
SMART,18,2
FINISH,19,2
HELLO,20,2
SPICE,21,2
UNCLEAR,22,2
PAPER,23,2
SILK,24,2
MONKEY,25,2
LETTER,26,2
CASTLE,27,2
LARGE,28,2
FRONT,29,2
EFFECT,30,2
PLAN,31,2
BOSS,32,2
CAKE,33,2
OVEN,34,2
JEANS,35,2
TIRED,36,2
PENCIL,37,2
GLASSES,38,2
MAID,39,2
BANK,40,2
SNEEZE,41,2
SURE,42,2
HEAR,1,3
LETTUCE,2,3
VOLCANO,3,3
PROBLEM,4,3
GAME,5,3
HAIR,6,3
TAKE,7,3
CLEAR,8,3
LAUGH,9,3
BREAK,10,3
YEAR,11,3
FOOD,12,3
STREET,13,3
STRANGE,14,3
ROOF,15,3
SICK,16,3
DRESS,17,3
MUSIC ,18,3
WARM,19,3
NONE,20,3
SWORD,21,3
MAYBE,22,3
SMELL,23,3
LOVE,24,3
LOSE,25,3
DESERT,26,3
FIND,27,3
TREE,28,3
STICKY,29,3
BELL,30,3
CHURCH,31,3
SHIP,32,3
CHOOSE,33,3
STORE,34,3
JACKET,35,3
SING,36,3
COLLECT,37,3
MAGIC,38,3
BOARD,39,3
TALK,40,3
SOUR,41,3
HAPPY,42,3
STAMP,1,4
SLIDE,2,4
TRAILER,3,4
HATE,4,4
TOOL,5,4
PIECE,6,4
YOUNG,7,4
SAME,8,4
ANNOY,9,4
KNIFE,10,4
THANKS,11,4
CHILD,12,4
SILVER,13,4
SPIT,14,4
MANY,15,4
DEATH,16,4
SHALLOW,17,4
PLANE ,18,4
THIN,19,4
MARRY,20,4
RENT,21,4
NECK,22,4
REAL,23,4
WRONG,24,4
SHERIFF,25,4
PACKAGE,26,4
CLOWN,27,4
VOTE,28,4
RAIN,29,4
CARD,30,4
TOCK,31,4
DRUGS,32,4
EXACT,33,4
DRAW,34,4
STRIPE,35,4
DISAGREE,36,4
EXCUSE,37,4
BUSH,38,4
QUIET,39,4
SCISSORS,40,4
PURPOSE,41,4
POTATO,42,4
