Participant,Prime,Prime_Duration,rt,Response
AY,FREAK,49.99999993,4018.56,XXXXX
AY,MIDLAND,50.06000004,4559.64,XXXXX
AY,STARK,49.07499999,8002.76,XXXXX
AY,LEND,50.39500003,7999.22,XXXXX
AY,FOREST,50.07500004,8003.55,XXXXX
AY,KEEP,49.67000009,8003.705,XXXXX
AY,DAMAGE,49.14000002,8003.495,XXXXX
AY,CEASE,49.70500001,8003.095,XXXXX
AY,TOTALLY,49.47500001,7991.58,XXXXX
AY,FLAK,49.99999993,866.225,XXXXX
AY,OPTION,50.025,2250.9,XXXXX
AY,RESUME,49.64500002,1151.015,XXXXX
AY,PEEP,50.345,416.7450001,XXXXX
AY,LYNX,49.62499999,1217.64,XXXXX
AY,EFFIGY,50.09499996,733.715,XXXXX
AY,CHEAT,49.87999995,816.5450001,XXXXX
AY,MEET,50.45500002,4386.715,XXXXX
AY,PULL,50.00499997,3251.625,PURPLE
AY,SPUNK,50.73500006,8003.4,PURPLE
AY,CHEER,50.31999992,1316.4,XXXXX
AY,PIAZZA,41.28,1635.46,XXXXX
AY,CORNER,49.74000005,8003.605,XXXXX
AY,SUIT,49.34999999,8002.9,XXXXX
AY,VOID,51.43500003,7992.425,XXXXX
AY,SPAN,49.49999996,2908.335,XXXXX
AY,TRIVIA,50.21999998,8003.605,XXXXX
AY,ERUPT,49.07499999,436.0600001,XXXXX
AY,MORAL,49.56499999,717.2000001,XXXXX
AY,FAUNA,49.77000004,517.08,XXXXX
AY,MUZZLE,50.18500006,816.275,XXXXX
AY,WIND,49.63499994,2317.585,XXXXX
AY,SHAVE,37.30500001,1299.925,XXXXX
AY,UNEASY,50.16999994,501.12,XXXXX
AY,REACTOR,49.58500003,399.995,XXXXX
AY,TRAITOR,49.12500002,1149.995,XXXXX
AY,VODKA,50.22999994,666.795,XXXXX
AY,SNAP,49.81999996,282.765,XXXXX
AY,SPUN,50.13500003,584.01,XXXXX
AY,CLAW,50.84000004,4542.03,XXXXX
AY,HOSTEL,49.80499996,917.245,XXXXX
