RecalledWord,StudyPosition,Block
FISH,1,1
WEIGHT,2,1
HORN,3,1
RIGHT,4,1
DREAM,5,1
SHEETS,6,1
FLOWER,7,1
CHANGE,8,1
FRIGHT,9,1
CRACKER,10,1
WEST,11,1
STAIRS,12,1
CHEESE,13,1
PICKLE,14,1
NICKEL,15,1
CHAIR,16,1
STOP,17,1
SELLER,18,1
ORANGE,19,1
TWELVE,20,1
YELLOW,21,1
BEACH,22,1
LAWYER,23,1
WORK,24,1
GUITAR,25,1
BOMB,26,1
OUTTAKE,27,1
SONG,28,1
NEPHEW,29,1
STREAM,30,1
SMOOTH,31,1
MONEY,32,1
GLORY,33,1
DAGGER,34,1
JAIL,35,1
BIRD,36,1
EGGS,37,1
NUMBER,38,1
CLAM,39,1
GROSS,40,1
LENGTH,41,1
STORY,42,1
DUSK,1,2
SOUTH,2,2
BELOW,3,2
PICTURE,4,2
GEEK,5,2
STARS,6,2
STOMACH,7,2
KISS,8,2
LAKE,9,2
ROAD,10,2
TIGHT,11,2
DEVIL,12,2
TRASH,13,2
WHEAT,14,2
POUND,15,2
BRIDE,16,2
LEARN,17,2
WORLD,18,2
FIVE,19,2
HOOP,20,2
SWAMP,21,2
PRESENT,22,2
NOISE,23,2
FROG,24,2
CAMP,25,2
SMILE,26,2
SHOES,27,2
SWEET,28,2
HOTEL,29,2
SMOKE,30,2
LAND,31,2
SORRY,32,2
TRAIN,33,2
DIRT,34,2
KILL,35,2
MINOR,36,2
JUMP,37,2
DOOR,38,2
THIEF,39,2
BLACK,40,2
GHOST,41,2
DEAF,42,2
TEST,1,3
ALIVE,2,3
BUTTER,3,3
PAIN,4,3
WAITER,5,3
PURPLE,6,3
SLOW,7,3
STATES,8,3
TOES,9,3
SOAP,10,3
SUPPER,11,3
READ,12,3
CANDLE,13,3
TOUR,14,3
CLUE,15,3
WINTER,16,3
CHAIN,17,3
BALLET,18,3
LOOK,19,3
MIDDLE,20,3
TENNIS,21,3
MOST,22,3
MOTHER,23,3
INHALE,24,3
NAVY,25,3
HUNGER,26,3
SQUARE,27,3
LESS,28,3
NOSE,29,3
BUCKET,30,3
WILD,31,3
FIRST,32,3
SPIDER,33,3
VERB,34,3
BRANCH,35,3
THIRST,36,3
ARGUE,37,3
KIDNAP,38,3
BORROW,39,3
NEWS,40,3
THREAD,41,3
SEEK,42,3
PEPPER,1,4
DOLLAR,2,4
TEETH,3,4
SHOVE,4,4
UNCLE,5,4
BEHIND,6,4
MUSCLE,7,4
CANCER,8,4
FENCE,9,4
PHONE,10,4
BEFORE,11,4
CLOCK,12,4
CLOSE,13,4
THROW,14,4
SHORT,15,4
ANIMAL,16,4
HORSE,17,4
CORAL,18,4
WHOLE,19,4
LEMON,20,4
WHERE,21,4
EARLY,22,4
QUART,23,4
WORST,24,4
LEAVES,25,4
MINUS,26,4
PLANT,27,4
THERE,28,4
FOUND,29,4
ROCK,30,4
FINGER,31,4
SPOON,32,4
ENTER,33,4
MINUTE,34,4
GIRLS,35,4
TIGER,36,4
SHARK,37,4
GRASS,38,4
OFFICE,39,4
YOURS,40,4
QUEEN,41,4
MEAN,42,4
