"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"WANT","slash",2.389255,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",11,2,NA,"Related","DESIRE","WANT","DESIRE","8",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"NICKEL","z",0.89917,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"ROSE","z",0.71789,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",34,1,NA,NA,NA,NA,"THORN",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"TENNIS","z",0.684235,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SURE","z",0.717135,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",7,2,NA,NA,NA,NA,"CERTAIN",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SKIN","slash",0.83427,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",28,1,"Identical","Identical","SKIN",NA,NA,"33",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"SELLER","z",0.66644,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"BREAD","z",0.69836,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",42,1,NA,"firstword","firstword",NA,NA,"1",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","firstword","Unprimed",NA
"FOOD","z",1.264065,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",25,3,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"SUPPER","z",0.68276,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"MANY","z",1.132755,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",5,4,NA,"Unrelated","MINUS",NA,NA,"4",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"DOOR","slash",1.036235,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"CARD","z",0.701155,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",2,4,NA,"firstword","firstword",NA,NA,"1",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","firstword","Unprimed",NA
"VERB","z",0.80065,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"RULE","slash",1.183665,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",19,1,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"STORE","z",0.850585,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",36,3,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"QUIET","slash",0.752135,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",22,4,"Identical","Identical","QUIET",NA,NA,"35",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"THROW","slash",1.14989,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"DREAM","z",0.982425,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"HATE","slash",1.06449,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",9,4,NA,NA,NA,NA,"DISLIKE",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"HEAD","slash",0.632385,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",17,1,NA,"Identical","TOOTH",NA,NA,"6","11","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"SAME","slash",0.93269,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",13,4,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"BUSH","slash",0.968235,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",41,4,NA,NA,NA,NA,"HEDGE",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SILK","slash",0.785935,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",19,2,NA,NA,NA,NA,"SATIN",NA,"3","Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"NOISE","slash",2.983425,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"FIVE","slash",0.732875,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"YOUNG","z",0.8533,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",18,4,"Identical","Identical","YOUNG",NA,NA,"36",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"NEWS","z",0.76715,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"HEAR","slash",0.66694,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",16,3,NA,"Unrelated","SEEK",NA,NA,"2",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"VOLCANO","slash",0.68467,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",31,3,"Identical","Identical","VOLCANO",NA,NA,"33",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"EGGS","z",0.80182,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"GROSS","z",0.78402,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"TWELVE","z",0.749135,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"LOVE","z",1.16725,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,"Studied",39,3,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"EARLY","z",3.350815,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"TIGHT","z",1.147485,"MR",1,"2020-09-23_13h57.10.935","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
