DelayedWord,DelayedRT
DUSK,3849.225
NIGHT,1649.82
BLACK,1849.685
TWELVE,2517.245
STAIRS,1300.265
CHAIR,1219.39
SHEETS,2233.475
FLOWER,1768.91
BOMB,1016.98
KILL,1433.95
ALIVE,3681.84
SHARK,2200.18
TIGER,3783.45
GHOST,3451.01
SPOON,3291.62
TOOTH,2392.435
,8000.15
CURTAIN,5849.885
WEST,6699.905
,7998.99
,8000.825
CAMP,3666.445
,7998.99
NEPHEW,2767.2
TENNIS,3418.635
,8001.26
,7999.445
,8000.01
,8000.19
CLAM,2574.795
PICKLES,4951.925
FISH,5767.955
,8001.725
SHOWER,2049.565
,8001.18
,8000.915
,8000.275
,7999.96
,7998.735
,8000.2
MOTHER,8001.35
,8000.12
ROCK,4415.01
,7989.08
,8001.78
,8000.64
,8001.16
,7999.375
,8001.14
,8001.025
,8002.455
,8014.435
,8000.485
,7999.89
,8000.365
,8000.13
,8000.385
,7998.17
,8004.935
,7998.875
,7999.835
,7997.1
,7989.795
,8000.31
,7988.555
,8000.345
,8008.195
,8014.74
,8000.525
,8000.035
,8003.77
,7999.965
,8012.285
,7999.98
,7992.57
,7999.245
,8004.615
,7999.04
,8000.44
,7999.94
,8004.26
,7999.335
,8003.96
,10386.13
,3365.805
