"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"BIRD",4667.12,"Studied",33,4,NA,"15,17,13","Unrelated","NINE",NA,NA
"TREE",2350.82,NA,NA,NA,NA,"24","Unrelated","LETTER",NA,NA
"BRANCH",3768.62,"Studied",27,2,NA,"11","Identical","BALLET",NA,NA
"THRIST",1315.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUNGER",1849.65,"Studied",4,2,NA,"4","Related","UNITED","STATES","FAMINE"
"WHEEL",7999.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOY",8000.25,NA,NA,NA,NA,"29","Related","GIFT","PRESENT",NA
"GIRLS",7999.755,"Studied",2,3,"Identical","10","Unrelated","QUIET",NA,NA
"",7998.655,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FISH",7999.755,"Studied",36,4,NA,"14","Related","CASH","MONEY",NA
"",8000.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.365,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAMILY",8024.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7990.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7998.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7998.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8003.085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.365,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OCEAN",7999.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7988.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8006.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HORSE",7999.025,"Studied",34,3,NA,"4,16","Identical","GIRLS",NA,NA
"",8000.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8957.085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BROTHER",8000.055,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.355,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7998.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.865,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.945,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",9327.025,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4584.675,NA,NA,NA,NA,NA,NA,NA,NA,NA
