"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"LIGHT","slash",1.99975,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"BEACH","slash",0.999785,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,"Studied",42,1,NA,"Unrelated","ROSE",NA,"SAND","42","91","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
"SMILE","slash",0.820475,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,"Studied",36,2,NA,"Related","NERD","GEEK",NA,"26","40","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"CARD","z",0.86351,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"ALLOW","z",1.265635,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"MAYBE","z",1.3488,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"VERB","slash",0.947245,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,"Studied",14,3,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"YOURS","slash",1.26599,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,"Studied",27,4,NA,"Unrelated","PACKAGE",NA,"MINE","22","59","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
"GIRLS","slash",1.082835,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,"Studied",29,4,NA,"Identical","ANIMAL",NA,NA,"23",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"TIGER","slash",0.848365,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,"Studied",12,4,NA,"Related","MINE","YOURS",NA,"6","51","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"NECK","z",0.8008,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"PIECE","z",1.664365,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"BOMB","slash",1.297115,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,"Studied",4,1,NA,"Unrelated","STUPID",NA,"ATOM","17","2","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
"STAIRS","slash",0.730445,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,"Studied",8,1,"Identical",NA,NA,NA,NA,NA,"92","Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SPOTS","z",0.89898,"EG3",1,"2020-10-09_16h36.46.758","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
