"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"",7991.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7988.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SELF",3699.23,"Studied",4,4,NA,"18","Unrelated","MONEY",NA,NA
"",8001.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TIRED",4016.11,"Studied",7,1,"Identical","21","Identical","SPICE",NA,NA
"",7991.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7998.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7988.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8004.535,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7991.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FREE",6864.975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.945,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7988.755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7997.185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STRESS",1965.785,"Studied",40,4,NA,"8,15","Unrelated","DREAM",NA,NA
"",8001.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAKE",5882.175,"Studied",22,1,NA,"2","Unrelated","DOOR",NA,NA
"",7999.975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7990.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",1733.255,NA,NA,NA,NA,NA,NA,NA,NA,NA
