RecalledWord,StudyPosition,Block
POTATO,1,1
THANKS,2,1
CARD,3,1
REAL,4,1
SHALLOW,5,1
NECK,6,1
SCISSORS,7,1
BUSH,8,1
KNIFE,9,1
STRIPE,10,1
SAME,11,1
EXCUSE,12,1
RENT,13,1
WRONG,14,1
DRAW,15,1
QUIET,16,1
MANY,17,1
SPIT,18,1
PURPOSE,19,1
MARRY,20,1
EXACT,21,1
HATE,22,1
THIN,23,1
PLANE ,24,1
TOCK,25,1
PIECE,26,1
VOTE,27,1
TOOL,28,1
SLIDE,29,1
DRUGS,30,1
TRAILER,31,1
PACKAGE,32,1
DISAGREE,33,1
SILVER,34,1
CLOWN,35,1
RAIN,36,1
STAMP,37,1
CHILD,38,1
DEATH,39,1
ANNOY,40,1
SHERIFF,41,1
YOUNG,42,1
TOWN,1,2
LIGHT,2,2
REPEAT,3,2
ARMS,4,2
STEAL,5,2
GRAND,6,2
CELL,7,2
HEAD,8,2
STRESS,9,2
STING,10,2
KNIT,11,2
STUPID,12,2
EXPLODE,13,2
BIKE,14,2
WOOD,15,2
BREAD,16,2
CLASS,17,2
MATH,18,2
UNDER,19,2
MILK,20,2
NIGHTS,21,2
WRITE,22,2
GUILT,23,2
TOOTH,24,2
BRAIN,25,2
GRAVE,26,2
TOUCH,27,2
BABY,28,2
CLIMB,29,2
PROPER,30,2
ROSE,31,2
SUBJECT,32,2
MOVE,33,2
FAKE,34,2
PENNY,35,2
SHIRT,36,2
SELF,37,2
SPOTS,38,2
DOCTOR,39,2
RULE,40,2
SKIN,41,2
SHEEP,42,2
SILK,1,3
SMALL,2,3
GLASSES,3,3
NINE,4,3
CAKE,5,3
HELLO,6,3
ENGLISH,7,3
BANK,8,3
LARGE,9,3
CARRY,10,3
PENCIL,11,3
WANT,12,3
LETTER,13,3
SMART,14,3
COPY,15,3
ONCE,16,3
UNCLEAR,17,3
SLEEP,18,3
MAID,19,3
MINIMUM,20,3
BOSS,21,3
ALLOW,22,3
FINISH,23,3
JEANS,24,3
PLAN,25,3
EFFECT,26,3
BALL ,27,3
PAPER,28,3
ITCH,29,3
MONKEY,30,3
CASTLE,31,3
TIRED,32,3
FIRE,33,3
OVEN,34,3
SURE,35,3
SOFT,36,3
WATER,37,3
SNEEZE,38,3
FRONT,39,3
SPICE,40,3
PRIDE,41,3
MAD,42,3
TREE,1,4
DESERT,2,4
BELL,3,4
GAME,4,4
TALK,5,4
MUSIC ,6,4
SOUR,7,4
BREAK,8,4
FOOD,9,4
JACKET,10,4
SICK,11,4
VOLCANO,12,4
LOVE,13,4
YEAR,14,4
STREET,15,4
SMELL,16,4
WARM,17,4
TAKE,18,4
MAYBE,19,4
DRESS,20,4
HAIR,21,4
NONE,22,4
STICKY,23,4
COLLECT,24,4
STRANGE,25,4
SHIP,26,4
ROOF,27,4
FIND,28,4
STORE,29,4
CHURCH,30,4
LOSE,31,4
LAUGH,32,4
HAPPY,33,4
HEAR,34,4
CLEAR,35,4
MAGIC,36,4
SWORD,37,4
LETTUCE,38,4
CHOOSE,39,4
BOARD,40,4
PROBLEM,41,4
SING,42,4
