RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
TOOTH,slash,1.631815,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
RAIN,slash,1.880755,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
LAKE,slash,0.732935,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
CLOWN,slash,2.03347,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
CHILD,slash,1.333005,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
NAVY,z,0.549025,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
STATES,slash,1.050195,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
ROOF,slash,1.01613,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
DEATH,slash,0.70224,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
TRAILER,z,1.016835,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
MAD,slash,1.0493,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
THROW,z,0.748595,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
BOARD,slash,0.68305,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
BREAK,slash,0.567185,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SILK,slash,0.59772,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SPOTS,z,0.61662,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
TOCK,z,0.83323,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SHERIFF,slash,0.36654,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
KNIT,z,0.83425,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
EXACT,z,0.70023,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
PURPOSE,z,0.815925,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SPOON,slash,0.74985,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
BABY,z,0.599725,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
CLUE,z,0.74903,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
THANKS,slash,0.617715,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
LEARN,z,0.650345,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
EGGS,slash,0.58277,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SHOVE,z,0.715165,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
ONCE,slash,0.48067,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
STING,z,0.66655,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
TEETH,slash,0.56643,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
WHEAT,slash,0.516405,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
BUTTER,z,0.71638,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
YELLOW,slash,0.55092,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SWORD,z,0.69974,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
WOOD,slash,0.61521,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
PICKLE,z,0.78355,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
STARS,slash,0.71572,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
EXPLODE,z,0.81601,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
HELLO,slash,0.382425,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
PLAN,z,0.465985,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
HATE,slash,0.348215,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
PLANE ,z,0.435055,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
TIRED,slash,0.333725,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
MONEY,z,0.566935,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
DESERT,slash,0.38099,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
FIRE,z,0.38292,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
STAMP,slash,0.513645,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
BIKE,z,0.41645,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
WEIGHT,slash,0.39923,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
GLORY,z,0.41777,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
STUPID,slash,0.28357,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
TRASH,z,0.34999,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
HEAR,slash,0.318585,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
UNDER,z,0.23394,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
DUSK,slash,0.36388,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
NEPHEW,z,0.250075,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
KNIFE,slash,0.351285,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
QUIET,z,0.349375,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SHORT,slash,0.35144,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
BALLET,z,0.51529,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
REPEAT,z,0.31643,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
EFFECT,slash,0.414175,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
MOST,slash,0.28111,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
JACKET,slash,0.350935,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
LIGHT,slash,0.48343,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
BLACK,slash,0.399805,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
NOISE,slash,0.433365,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
JEANS,z,0.466245,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
GEEK,slash,0.433375,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SELF,z,0.433845,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
FINGER,z,0.44836,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
MINUS,slash,0.566595,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
POTATO,z,0.38,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
STORY,slash,0.348785,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SURE,slash,0.366745,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
ARMS,z,0.516265,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
WEST,z,0.4994,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SWEET,z,0.466915,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
ALLOW,slash,0.582755,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
TRAIN,slash,0.70034,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
SHARK,slash,0.566435,KA,1,2020-10-02_09h37.00.801,DelayedExp,2020.1.3,60
