RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
SWAMP,z,2.12687,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
CLAM,z,1.734135,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
TEST,z,1.98658,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
DOOR,z,1.938085,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
JAIL,z,1.78377,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
SPICE,slash,2.15456,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
KNIFE,slash,1.401665,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
WORK,z,1.86596,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
THIEF,z,2.8572,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
CANCER,z,1.206705,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
UNCLEAR,slash,1.3323,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
GRASS,z,2.02182,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
CLOWN,slash,1.82147,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
NECK,slash,1.091085,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
WRITE,slash,1.503185,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
ENTER,z,2.262255,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
KISS,z,1.32632,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
TAKE,slash,1.600575,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
SORRY,z,1.86518,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
WORST,z,1.75741,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
STORE,slash,1.094375,KS,1,2020-07-28_12h40.31.977,DelayedExp,2020.1.3,60
