"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"SHORT",7081.72,NA,NA,NA,NA,"6","Unrelated","MEAN",NA,NA
"LARGE",1785.765,"Studied",2,4,NA,"2","Related","DONE","FINISH",NA
"FUNERAL",3018.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TALL",2116.335,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPOTS",4250.285,"Studied",3,3,NA,"9","Identical","UNDER",NA,NA
"SKIN",2449.47,"Studied",29,3,"Identical","10","Related","IMPLODE","EXPLODE",NA
"HAIT",5467.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAIR",3716.665,"Studied",13,1,NA,NA,NA,NA,NA,NA
"TREE",3585.965,"Studied",36,1,"Identical",NA,NA,NA,NA,NA
"TOWN",2083.555,"Studied",19,3,NA,"19,4","Unrelated","TOES",NA,NA
"WINE",2381.595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PO",8000.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAME",7517.08,"Studied",27,2,NA,"8","Identical","BREAD",NA,"DIFFER"
"",8000.665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BABY",3316.955,"Studied",15,3,NA,NA,NA,NA,NA,"INFANT"
"FACE",2185.355,NA,NA,NA,NA,"18","Related","GOWN","DRESS",NA
"STAND",4467.105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PROPORTION",4650.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",8000.655,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S",8000.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WENT",3867.625,NA,NA,NA,NA,"22","Related","AGREE","DISAGREE",NA
"GAME",3783.445,"Studied",33,1,"Identical",NA,NA,NA,NA,NA
"",8000.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOCK",3308.1,"Studied",21,2,NA,"8","Identical","BUSH",NA,NA
"CLOCK",4415.22,NA,NA,NA,"Unrelated","31","Unrelated","ORANGE",NA,NA
"SOCKET",3835.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POCKET",3483.855,NA,NA,NA,NA,"13,9","Related","GIGGLE","LAUGH",NA
"",8001.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DIVE",6132.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAIN",6499.315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7995.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TALLY",1747.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPOON",4818.665,NA,NA,NA,NA,"7","Identical","SHEEP",NA,NA
"NIGHT",3467.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KNIGHT",1701.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HEIGHT",8000.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HEIGHT",3333.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIGHT",3616.135,"Studied",18,3,NA,"12","Unrelated","MONEY",NA,NA
"RISE",4701.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAISE",2097.725,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WAGE",4986.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAME",3883.57,NA,NA,NA,NA,"16","Unrelated","FOUND",NA,NA
"",8000.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSTER",1915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOCK",3116.7,NA,NA,NA,NA,"30","Related","SALIVA","SPIT",NA
"",7998.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8003.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAIN",3717.12,"Studied",34,2,NA,"5,39","Related","SILENCE","QUIET","HAIL"
"COLD",4914.925,NA,NA,NA,NA,"22","Identical","BOARD",NA,NA
"",7993.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOE",8002.745,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONEY",1883.665,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA
"STAMP",3800.025,"Studied",32,2,NA,"18","Identical","CHILD",NA,"POSTAGE"
"PALACE",4319.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACE",2185.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPACE",2533.31,NA,NA,NA,NA,"5","Unrelated","MIDDLE",NA,NA
"",8000.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TIME",1016.89,NA,NA,NA,NA,"12","Related","DIFFER","SAME",NA
"THYME",3067.615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DRIVE",8000.805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NUTRION",3483.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STRESS",2466.78,"Studied",23,3,NA,"3","Identical","CLASS",NA,NA
"MIND",2165.25,NA,NA,NA,NA,"42","Unrelated","LENGTH",NA,NA
"BRAIN",1550.175,"Studied",27,3,NA,"2","Identical","SKIN",NA,NA
"HEAD",3300.365,"Studied",24,3,NA,"1","firstword","firstword",NA,NA
"",8000.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WATCHING",4165.235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAUNTED",6636.705,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DREAK",8002.985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DREAM",2482.24,NA,NA,NA,NA,"22","Unrelated","SELLER",NA,NA
"DROWN",6033.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARRAGE",4716.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARRY",1206.075,"Studied",35,2,NA,"41","Related","PRIM","PROPER",NA
"",9169.955,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STANDARDS",8000.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUNG",5800.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",66.66000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STRING",3599.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",66.73000002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RING",1904.305,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HALO",5783.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
