"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"DOCTOR","z",2.49042,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"WOOD","z",3.6485,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"REPEAT","z",2.807585,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"STICKY","",NA,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"SELLER","slash",3.117155,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,"Studied",15,4,NA,"Unrelated","PENNY",NA,NA,"24",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"SUBJECT","z",1.97638,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"EGGS","slash",1.54523,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,"Studied",26,4,NA,"Identical","SHEETS",NA,NA,"9",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"TEST","",NA,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,"Studied",40,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"ARMS","z",1.203065,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"DAGGER","slash",1.1787,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,"Studied",24,4,NA,"Unrelated","GUILT",NA,NA,"7",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"SNEEZE","z",1.50281,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"NAVY","slash",2.76789,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,"Studied",28,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SPOTS","",NA,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"FIVE","slash",0.92671,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,"Studied",4,1,NA,"Unrelated","SMALL",NA,NA,"3","9","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"CLOSE","",NA,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,"Studied",17,3,NA,NA,NA,NA,"OPEN",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"BANK","z",1.797695,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"HOTEL","slash",2.26529,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,"Studied",41,1,NA,"Identical","HOOP",NA,NA,"31",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"DOLLAR","slash",0.819885,"AY",2,"2020-10-28_22h00.53.910","DelayedExp","2020.1.3",60,"Studied",29,3,NA,NA,NA,NA,"BUCK",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
