Participant,Prime,Prime_Duration,rt,Response
HP,MIDLAND,49.31500007,1250.05,XXXXX
HP,DAMAGE,50.15999998,1816.93,DAMAGE
HP,OPTION,49.93500002,2285.28,XXXXX
HP,TOTALLY,50.19999994,3297.5,ITALIAN
HP,FREAK,50.76000001,1236.065,FREAK
HP,UNEASY,50.23499997,1270.205,UNEASY
HP,WIND,52.52499995,683.5500001,XXXXX
HP,STARK,52.03999998,1084.97,SHARK
HP,RESUME,51.92999996,1135.425,XXXXX
HP,CHEER,48.94999997,1382.59,CHEESE
HP,SNAP,49.92500006,964.61,XXXXX
HP,CHEAT,50.00499997,916.6849999,CHEAT
HP,CEASE,51.43500003,416.88,XXXXX
HP,MUZZLE,50.39499991,1148.3,MUSCLE
HP,CORNER,50.49499997,332.7499999,XXXXX
HP,SPUNK,49.87999995,416.6,XXXXX
HP,EFFIGY,49.28000004,1166.93,FRIGHT
HP,SHAVE,48.68999997,1231.8,SHOVE
HP,PIAZZA,50.085,1352.33,PIZZA
HP,ERUPT,49.99500001,383.3550001,XXXXX
HP,KEEP,50.07999996,347.955,XXXXX
HP,LEND,49.20000001,450.21,XXXXX
HP,SUIT,50.05000008,330.555,XXXXX
HP,CLAW,50.38500007,1016.985,CLAW
HP,SPAN,51.65000004,1616.01,STREAM
HP,HOSTEL,35.79500003,349.5349999,XXXXX
HP,PULL,52.06499994,368.6099999,XXXXX
HP,FAUNA,43.44499996,517.9600001,XXXXX
HP,FLAK,47.135,983.3450001,FREAK
HP,PEEP,50.15499995,382.5000001,XXXXX
HP,TRIVIA,47.24999995,5869.37,TRIVIA
HP,FOREST,49.87499991,1466.655,XXXXX
HP,TRAITOR,48.15499997,1652.595,ELEVATOR
HP,SPUN,49.95999997,614.895,XXXXX
HP,MEET,50.59,934.11,MEET
HP,VODKA,52.22499999,450.04,XXXXX
HP,LYNX,46.53499997,540.7349999,XXXXX
HP,REACTOR,44.26500003,1150.505,REACT
HP,MORAL,49.95999997,1450.365,MORAL
HP,VOID,48.88499994,133.36,XXXXX
