RecalledWord,StudyPosition,Block
UNCLEAR,1,1
COPY,2,1
BALL ,3,1
BANK,4,1
ENGLISH,5,1
SMALL,6,1
HELLO,7,1
SMART,8,1
JEANS,9,1
OVEN,10,1
FRONT,11,1
SURE,12,1
GLASSES,13,1
FINISH,14,1
PAPER,15,1
MAD,16,1
MAID,17,1
PLAN,18,1
MONKEY,19,1
ONCE,20,1
TIRED,21,1
SNEEZE,22,1
SILK,23,1
MINIMUM,24,1
BOSS,25,1
CARRY,26,1
ITCH,27,1
PENCIL,28,1
SLEEP,29,1
PRIDE,30,1
NINE,31,1
ALLOW,32,1
SPICE,33,1
EFFECT,34,1
LARGE,35,1
CAKE,36,1
CASTLE,37,1
WATER,38,1
SOFT,39,1
LETTER,40,1
FIRE,41,1
WANT,42,1
SICK,1,2
STICKY,2,2
YEAR,3,2
LAUGH,4,2
HAIR,5,2
STORE,6,2
SOUR,7,2
COLLECT,8,2
MAGIC,9,2
JACKET,10,2
MAYBE,11,2
STREET,12,2
PROBLEM,13,2
ROOF,14,2
FIND,15,2
MUSIC ,16,2
SMELL,17,2
CLEAR,18,2
CHURCH,19,2
SWORD,20,2
FOOD,21,2
HAPPY,22,2
STRANGE,23,2
VOLCANO,24,2
WARM,25,2
LETTUCE,26,2
BOARD,27,2
TALK,28,2
BELL,29,2
DRESS,30,2
NONE,31,2
LOSE,32,2
CHOOSE,33,2
DESERT,34,2
TREE,35,2
LOVE,36,2
GAME,37,2
BREAK,38,2
SING,39,2
TAKE,40,2
HEAR,41,2
SHIP,42,2
CHILD,1,3
DRAW,2,3
HATE,3,3
YOUNG,4,3
DRUGS,5,3
POTATO,6,3
PLANE ,7,3
SHALLOW,8,3
SHERIFF,9,3
CLOWN,10,3
PACKAGE,11,3
MARRY,12,3
STAMP,13,3
TOOL,14,3
NECK,15,3
SLIDE,16,3
THANKS,17,3
CARD,18,3
EXCUSE,19,3
RAIN,20,3
WRONG,21,3
SAME,22,3
RENT,23,3
SCISSORS,24,3
MANY,25,3
DEATH,26,3
PIECE,27,3
SILVER,28,3
DISAGREE,29,3
REAL,30,3
QUIET,31,3
KNIFE,32,3
THIN,33,3
PURPOSE,34,3
BUSH,35,3
VOTE,36,3
EXACT,37,3
STRIPE,38,3
SPIT,39,3
TOCK,40,3
TRAILER,41,3
ANNOY,42,3
TOOTH,1,4
TOUCH,2,4
WOOD,3,4
MATH,4,4
KNIT,5,4
WRITE,6,4
GRAND,7,4
SUBJECT,8,4
BRAIN,9,4
GUILT,10,4
STUPID,11,4
CELL,12,4
ARMS,13,4
EXPLODE,14,4
MILK,15,4
DOCTOR,16,4
STING,17,4
CLIMB,18,4
CLASS,19,4
STEAL,20,4
MOVE,21,4
BREAD,22,4
REPEAT,23,4
BABY,24,4
SHEEP,25,4
SELF,26,4
FAKE,27,4
STRESS,28,4
PROPER,29,4
HEAD,30,4
GRAVE,31,4
NIGHTS,32,4
UNDER,33,4
LIGHT,34,4
RULE,35,4
ROSE,36,4
SHIRT,37,4
TOWN,38,4
BIKE,39,4
SPOTS,40,4
PENNY,41,4
SKIN,42,4
