Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
SA2,DOOR,6249.835,Studied,2,4,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,WEIGHT,7367.38,Studied,35,3,Recalled,NA,6,Identical,DREAM,NA,NA,unrelated,,,
SA2,GEEK,4666.255,Studied,35,4,Recalled,NA,3,Unrelated,SMALL,NA,NA,unrelated,,,
SA2,SMOKE,2650.71,Studied,16,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,smoke,33,4
SA2,MORE,5017.17,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,less,34,1
SA2,LESS,1348.915,Studied,31,1,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,less,34,1
SA2,FUNERAL,5417.165,Practice,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,TOMB,3083.415,Practice,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,GATE,3050.25,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,fence,14,2
SA2,PURPLE,5784.045,Studied,9,1,Recalled,Identical,"14,41",Identical,CANDLE,NA,NA,identical,purple,8,1
SA2,YELLOW,3466.585,Studied,10,3,Recalled,NA,18,Related,HALT,STOP,NA,unrelated,,,
SA2,FLOWER,6417.04,Studied,6,3,Recalled,NA,15,Identical,NEPHEW,NA,NA,unrelated,,,
SA2,HOUR,4450.08,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,minute,16,2
SA2,SMILE,4533.25,Studied,41,4,Recalled,Identical,9,Identical,THIEF,NA,NA,identical,smile,6,4
SA2,FROWN,3216.455,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,smile,6,4
SA2,GRAVE,3166.96,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,BRAIN,2599.25,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unrelated,,,
SA2,MOTHER,1900.335,Studied,3,1,Recalled,NA,11,Identical,INHALE,NA,NA,unrelated,,,
SA2,POWER,7134.165,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,WEIGHT,1330.75,Studied,35,3,Recalled,NA,6,Identical,DREAM,NA,NA,unrelated,,,
SA2,HEIGHT,5918.37,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,TRAIN,5767.335,Studied,34,4,NotRecalled,NA,2,Related,ABDOMEN,STOMACH,NA,unprimed,,,
SA2,PAIN,5949,Studied,40,1,Recalled,Identical,5,Related,GUIDE,TOUR,NA,identical,pain,3,1
SA2,LOUD,1882.375,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,LANE,2307.59,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,LANE,3983.625,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,FAME,5033.25,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,RAIN,2465.625,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,LEVEL,1900.34,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,RIGHT,1099.335,Studied,11,3,NotRecalled,NA,NA,NA,NA,NA,LEFT,related,left,25,3
SA2,STATE,4100.33,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,GATE,2215.625,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,fence,14,2
SA2,PAINT,4350.415,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,FACE,3599.5,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,BUS,5782.79,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,GRAIN,5432.5,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,wheat,8,4
SA2,BLAME,5427.715,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,POWER,6400.42,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,BOWL,3715.085,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,FAN,3216.665,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SA2,MESSAGE,1914.835,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
