Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
NS,BIRD,6578.34,Studied,1,1,Recalled,NA,2,Related,BUYER,SELLER,NA,unrelated,,,
NS,CHEESE,1814.775,Studied,5,1,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
NS,NEPHEW,1398.83,Studied,4,1,Recalled,NA,5,Unrelated,CELL,NA,NA,unrelated,,,
NS,FIRE,898.82,Not Studied,NA,NA,Recalled,NA,9,Identical,SHEETS,NA,NA,unrelated,,,
NS,BELOW,3968.64,Studied,1,2,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
NS,BEACH,7010.55,Studied,2,1,Recalled,NA,10,Identical,FISH,NA,NA,unrelated,,,
NS,SAND,815.6,Not Studied,NA,NA,Recalled,NA,11,Unrelated,WOOD,NA,NA,unrelated,,,
NS,STOP,1531.035,Studied,19,1,Recalled,Identical,8,Unrelated,LIGHT,NA,NA,identical,stop,6,1
