Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
KT,THIEF,3183.18,Studied,3,3,Recalled,NA,12,Related,TENT,CAMP,CROOK,related,crook,8,3
KT,KILL,3233.325,Studied,38,3,Recalled,NA,14,Unrelated,SNEEZE,NA,NA,unrelated,,,
KT,DEVIL,1998.62,Studied,34,3,Recalled,NA,13,Related,SKIP,JUMP,NA,unrelated,,,
KT,TRAIN,2452.525,Studied,6,3,Recalled,NA,8,Related,CROOK,THIEF,NA,unrelated,,,
KT,WHEAT,1383.925,Studied,22,3,Recalled,NA,3,Unrelated,UNCLEAR,NA,NA,unrelated,,,
KT,LAKE,1600.805,Studied,41,3,Recalled,NA,2,Related,ABDOMEN,STOMACH,NA,unrelated,,,
KT,SWAMP,2416.905,Studied,42,3,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
KT,TRASH,2300.415,Studied,12,3,Recalled,NA,24,Related,GARBAGE,TRASH,GARBAGE,related,garbage,24,3
KT,GHOST,1484.155,Studied,13,3,Recalled,NA,22,Identical,GEEK,NA,NA,unrelated,,,
KT,HOTEL,2501.335,Studied,32,3,Recalled,NA,21,Unrelated,MONKEY,NA,NA,unrelated,,,
KT,STARS,1714.97,Studied,10,3,Recalled,NA,26,Unrelated,SPICE,NA,NA,unrelated,,,
KT,SWEET,1832.895,Studied,26,3,Recalled,NA,5,Related,SOCKS,SHOES,NA,unrelated,,,
KT,WHERE,1083.385,Studied,18,1,Recalled,NA,8,Related,TOSS,THROW,NA,unrelated,,,
KT,BEFORE,2866.705,Studied,38,1,Recalled,NA,22,Related,LOST,FOUND,NA,unrelated,,,
KT,SHOES,5617.84,Studied,4,3,Recalled,NA,16,Unrelated,CARRY,NA,SOCKS,related,socks,5,3
KT,STRETCH,4033.98,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
KT,GIRLS,5410.765,Studied,35,1,Recalled,NA,15,Unrelated,SLIDE,NA,NA,unrelated,,,
KT,KIDNAP,1849.445,Studied,7,4,Recalled,NA,5,Unrelated,FOOD,NA,NA,unrelated,,,
KT,PURPLE,2899.67,Studied,13,4,Recalled,NA,12,Unrelated,ROOF,NA,NA,unrelated,,,
KT,BUCKET,2276.66,Studied,12,4,Recalled,NA,13,Related,LEND,BORROW,NA,unrelated,,,
KT,CHAINS,1536.07,Studied,NA,NA,Recalled,NA,NA,NA,NA,NA,NA,related,link,32,4
