Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
MS2,GUILT,1883.205,Studied,7,1,Recalled,NA,"3,30",Identical,BRAIN,NA,NA,unrelated,,,
MS2,ROSE,3233.565,Studied,4,1,Recalled,NA,4,Related,BENEATH,UNDER,NA,unrelated,,,
MS2,BIKE,1217.99,Studied,3,1,Recalled,NA,"2,17,39",Unrelated,STREAM,NA,NA,unrelated,,,
MS2,DOCTOR,3600.185,Studied,13,1,Recalled,NA,8,Unrelated,CHEESE,NA,NA,unrelated,,,
MS2,BABY,1282.15,Studied,12,1,Recalled,NA,7,Identical,CLIMB,NA,NA,unrelated,,,
MS2,SKIN,1882.235,Studied,16,1,Recalled,NA,"23,35",Related,CAVITY,TOOTH,NA,unrelated,,,
MS2,RIDE,5234.345,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unrelated,,,
MS2,CAR,3668.005,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unrelated,,,
MS2,HORSE,5434.62,Not Studied,NA,NA,NotRecalled,Unrelated,NA,NA,NA,NA,NA,identical,horse,30,4
MS2,MONKEY,6932.17,Studied,21,2,Recalled,NA,"2,37",Related,SATIN,SILK,NA,unrelated,,,
MS2,HILL,6301.77,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MS2,CRY,3767.2,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MS2,CRIB,1184.51,Not Studied,NA,NA,Recalled,NA,42,Identical,SHERIFF,NA,NA,unrelated,,,
MS2,HEART,1767.33,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MS2,ACCOUNT,4701.56,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MS2,RECALL,2533.355,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MS2,REPEAT,1733.38,Studied,6,1,Recalled,NA,9,Related,AGAIN,REPEAT,AGAIN,related,again,9,1
MS2,NAIL,5435.17,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MS2,BOIL,1699.81,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MS2,TRAIL,1448.77,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
