Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
GC,VOLCANO,5316.655,Studied,26,3,Recalled,NA,9,Identical,JACKET,NA,ERUPT,related,erupt,4,3
GC,HOUSE,2500.375,Not Studied,NA,NA,Recalled,NA,"15,37,29",Unrelated,LENGTH,NA,NA,unrelated,,,
GC,SILK,5909.42,Studied,36,2,Recalled,NA,14,Unrelated,HOOP,NA,NA,unrelated,,,
GC,ART,6392.35,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,STORE,3903.305,Studied,7,3,Recalled,NA,15,Related,CHAPEL,CHURCH,NA,unrelated,,,
GC,PURCHASE,6609.61,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,RUN,6467.59,Not Studied,NA,NA,Recalled,NA,"36,40",Unrelated,EGGS,NA,NA,unrelated,,,
GC,KNIFE,8008.89,Studied,28,4,Recalled,NA,17,Identical,HATE,NA,BLADE,related,blade,7,4
GC,THROUGH,4727.06,Not Studied,NA,NA,Recalled,NA,"31,42,34",Related,LICE,HAIR,NA,unrelated,,,
GC,OVER,5850.73,Not Studied,NA,NA,Recalled,NA,"40,27",Unrelated,WILD,NA,NA,unrelated,,,
GC,PAINT,8000.23,Not Studied,NA,NA,Recalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,THEM,8001.92,Not Studied,NA,NA,Recalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,TREE,8002.18,Studied,23,3,NotRecalled,NA,NA,NA,NA,NA,ACORN,related,acorn,21,3
GC,PENCIL,6699.44,Studied,2,2,Recalled,NA,3,Unrelated,FROG,NA,NA,unrelated,,,
GC,PERSON,5422.83,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,CAN,4934.585,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,START,3466.35,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,DRAWER,6052.6,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,H,8000.01,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,YOUNG,7683.385,Studied,17,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,young,12,4
GC,TIE,3441.635,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,STAMP,5233.555,Studied,14,4,Recalled,NA,30,Related,POSTAGE,STAMP,POSTAGE,related,postage,30,4
GC,SEND,1432.455,Not Studied,NA,NA,Recalled,NA,"32,41",Identical,ANNOY,NA,NA,unrelated,,,
GC,NEVER,4747.94,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,RED,5098.885,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,AF,7999.9,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,REED,7000.745,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,FUN,8001.61,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,HAT,6934.255,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,EYE,8001.535,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,GIFT,1150.635,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,R,7999.51,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,RAPID,2643.715,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,YELLOW,7999.82,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,BED,7878.25,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,CALL,2457.905,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,DOOR,5626.97,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,BIRD,2748.215,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,FRY,5235.7,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,NEEDLE,8001.205,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,POP,3330.55,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,WI,8000.305,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,SET,5018.935,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,BALLOON,4415.82,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,MORNING,7317.47,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,SAFE,5766.6,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,ROD,3467.59,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,WENT,5101.46,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,TALK,6199.45,Studied,15,3,Recalled,Identical,"39,24",Related,CLEVER,SMART,NA,unrelated,,,
GC,BEAM,3683.61,Not Studied,NA,NA,NotRecalled,Related,NA,NA,NA,NA,NA,identical,beam,14,1
GC,GET,4832,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,DEER,5935.12,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,APPLE,4816.46,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,PEAR,1199.33,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,CAR,4283.5,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,CREEP,1949.86,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,INTO,7850.8,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,SE,8002.785,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,DESK,4416.46,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,PAPER,3786.065,Studied,39,2,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,THING,1200.16,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,DO,8000.985,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,BOWL,3532.855,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,GOLF,2333.135,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,CAT,2816.665,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,HERE,4649.92,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,BEE,5952.11,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,CUP,5598.825,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,YES,7800.22,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,GROSS,5852.575,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,DESPISE,4727.53,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,HUT,5033.205,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,FEED,5321.05,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,BAN,7049.44,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,OPEN,7668.54,Not Studied,NA,NA,Recalled,NA,33,Identical,SING,NA,NA,unrelated,,,
GC,SEE,7996.86,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,JELLO,2499.585,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,JUST,7151.295,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,BALL,5630.825,Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,bounce,25,2
GC,GRAPE,6050.43,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GC,TELL,7094.89,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
