Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
5f5b64c313f9ca2931cf9917,FLASH,2496.3,Practice,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,BAN,7989.145,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,EYES,4163.37,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,MOUNTAIN,2658.975,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,KNEE,2025.2,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,HIDE,1718.61,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,seek,7,3
5f5b64c313f9ca2931cf9917,BIG,1229.305,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,LAMP,5201.345,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,TIGER,1783.25,Not Studied,NA,NA,NotRecalled,Unrelated,NA,NA,NA,NA,NA,identical,tiger,10,4
5f5b64c313f9ca2931cf9917,WATER,5805.505,Studied,38,2,Recalled,Identical,42,Unrelated,STARS,NA,NA,identical,water,12,2
5f5b64c313f9ca2931cf9917,TEE,6130.53,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,MOUTH,7989.49,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,MOUSE,3634.24,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,APEX,3449.835,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,PENCIL,3686.1,Studied,9,2,Recalled,NA,10,Related,GRAMMAR,ENGLISH,NA,unrelated,,,
5f5b64c313f9ca2931cf9917,ICE,4459.04,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,PEN,1066.51,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,JUICE,4590.32,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,MONITOR,5351.19,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,CAMERA,3767.425,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,picture,41,2
5f5b64c313f9ca2931cf9917,GLASS,6480.51,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,SOCLS,7993.115,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,FIRE,3408.505,Studied,27,2,Recalled,NA,28,Unrelated,FIVE,NA,BLAZE,related,blaze,3,2
5f5b64c313f9ca2931cf9917,HAT,2891.555,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,JAWELLERY,5337.395,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,HAR,4561,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,COFFEE,3892.32,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,HAM,4893.915,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,JUDGE,2608.49,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,PIECE,907.05,Studied,21,4,Recalled,Identical,19,Unrelated,FOUND,NA,NA,identical,piece,11,4
5f5b64c313f9ca2931cf9917,WORLD,1722.68,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,CAKE,1248.84,Studied,21,2,Recalled,Identical,21,Identical,BANK,NA,NA,identical,cake,18,2
5f5b64c313f9ca2931cf9917,POD,5700.205,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,HEAD,5860.41,Studied,5,1,Recalled,NA,5,Unrelated,BIRD,NA,NA,unrelated,,,
5f5b64c313f9ca2931cf9917,BODY,1882.885,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,PC,5532.78,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,COMPUTER,2494.14,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,LEMON,4098.625,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,KEYS,1138.53,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,CIGARETS,6571.48,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,SMOKE,2550.28,Not Studied,NA,NA,NotRecalled,Unrelated,NA,NA,NA,NA,NA,identical,smoke,36,2
5f5b64c313f9ca2931cf9917,LIPS,3230.155,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,kiss,25,2
5f5b64c313f9ca2931cf9917,STICK,1487.705,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,GLUE,2113.665,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,sticky,18,3
5f5b64c313f9ca2931cf9917,CUP,5264.055,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,MIC,5208.065,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
5f5b64c313f9ca2931cf9917,JACKET,1147.52,Studied,13,3,Recalled,NA,13,Related,CHALK,BOARD,NA,unrelated,,,
5f5b64c313f9ca2931cf9917,DRESS,2878.24,Studied,41,3,Recalled,Identical,42,Unrelated,TEST,NA,NA,identical,dress,34,3
5f5b64c313f9ca2931cf9917,SHOES,1379.765,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
