Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
60411c26d1d9a003c6ea4809,CARD,2180.6,Studied,18,3,Recalled,NA,5,Related,PLIERS,TOOL,NA,unrelated,,,
60411c26d1d9a003c6ea4809,GAME,2782.6,Studied,27,2,Recalled,NA,4,Related,GAIN,LOSE,NA,unrelated,,,
60411c26d1d9a003c6ea4809,SONG,2272.8,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
60411c26d1d9a003c6ea4809,LARGE,7563.1,Studied,1,1,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
60411c26d1d9a003c6ea4809,TIRED,1193.7,Studied,2,1,Recalled,NA,2,Unrelated,STARS,NA,NA,unrelated,,,
60411c26d1d9a003c6ea4809,SNEEZE,1300.4,Studied,25,1,Recalled,NA,33,Unrelated,SWEET,NA,ALLERGY,related,allergy,28,1
60411c26d1d9a003c6ea4809,EFFECT,1326.4,Studied,24,1,Recalled,Identical,22,Identical,EFFECT,NA,NA,identical,effect,22,1
60411c26d1d9a003c6ea4809,JEANS,1520.9,Studied,16,1,Recalled,NA,17,Identical,COPY,NA,DENIM,related,denim,14,1
60411c26d1d9a003c6ea4809,PENNY,2112.9,Studied,20,4,Recalled,Identical,18,Identical,PENNY,NA,NA,identical,penny,18,4
60411c26d1d9a003c6ea4809,RENT,1368,Studied,1,3,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
60411c26d1d9a003c6ea4809,SILCER,1529.6,Studied,NA,NA,Recalled,NA,NA,NA,NA,NA,NA,unrelated,,,
60411c26d1d9a003c6ea4809,TOCK,890.5,Studied,5,3,Recalled,NA,27,Identical,BUSH,NA,NA,unrelated,,,
60411c26d1d9a003c6ea4809,EXACT,1772.7,Studied,13,3,Recalled,NA,20,Related,POSTAGE,STAMP,NA,unrelated,,,
