Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
607da39df127ab6004a8cd10,TREE,3771.305,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,BLACK,1652.585,Studied,1,4,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
607da39df127ab6004a8cd10,HOOP,2479.395,Studied,31,4,Recalled,Identical,"9,12",Related,MARSH,SWAMP,NA,identical,hoop,8,4
607da39df127ab6004a8cd10,LAND,1600.41,Studied,34,4,Recalled,NA,13,Unrelated,FRONT,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,SORRY,5337.56,Studied,33,4,Recalled,NA,24,Unrelated,SURE,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,TRASH,2270.745,Studied,17,4,NotRecalled,Identical,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,GEEK,1840.455,Studied,14,4,Recalled,NA,22,Identical,SMOKE,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,LAND,2180.685,Studied,34,4,Recalled,NA,13,Unrelated,FRONT,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,LAKE,1305.62,Studied,15,4,Recalled,NA,3,Related,GHOUL,GHOST,NA,unrelated,,,
607da39df127ab6004a8cd10,JUMP,5202.225,Studied,8,4,Recalled,NA,18,Related,DEMON,DEVIL,NA,unrelated,,,
607da39df127ab6004a8cd10,DOOR,1617.95,Studied,9,4,Recalled,NA,20,Unrelated,BALL,NA,HINGE,related,hinge,7,4
607da39df127ab6004a8cd10,ROAD,1743.17,Studied,10,4,Recalled,NA,19,Unrelated,MAD,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,FIVE,2055.77,Studied,11,4,NotRecalled,NA,NA,NA,NA,NA,FOUR,related,four,27,4
607da39df127ab6004a8cd10,WHEAR,1944.705,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,grain,17,4
607da39df127ab6004a8cd10,SEEK,2333.57,Studied,5,1,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,LOOP,1695.185,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,PRESENT,1722.35,Studied,13,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,present,40,4
607da39df127ab6004a8cd10,LEARN,3444.43,Studied,20,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,learn,11,4
607da39df127ab6004a8cd10,KILL,4544.01,Studied,21,4,Recalled,NA,5,Identical,SOUTH,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,SMOKE,5972.73,Studied,4,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,smoke,22,4
607da39df127ab6004a8cd10,PICTURE,2506.87,Studied,3,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,picture,30,4
607da39df127ab6004a8cd10,LEARN,4667.55,Studied,20,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,learn,11,4
607da39df127ab6004a8cd10,TRAIN,1597.075,Studied,26,4,Recalled,NA,42,Unrelated,OVEN,NA,CABOOSE,related,caboose,23,4
607da39df127ab6004a8cd10,FROG,1784.82,Studied,40,4,Recalled,NA,11,Identical,LEARN,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,CAMP,1548.795,Studied,41,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,camp,15,4
607da39df127ab6004a8cd10,TIGHJT,5646.71,Studied,NA,NA,Recalled,NA,NA,NA,NA,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,POUND,1534.8,Studied,35,4,Recalled,NA,14,Unrelated,SMART,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,DEVIL,7384.275,Studied,19,4,NotRecalled,NA,NA,NA,NA,NA,DEMON,related,demon,18,4
607da39df127ab6004a8cd10,HOTEL,2902.815,Studied,22,4,Recalled,NA,"6,23",Unrelated,SPICE,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,DUSK,2611.375,Studied,23,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,dusk,37,4
607da39df127ab6004a8cd10,CAMP,5014.725,Studied,41,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,camp,15,4
607da39df127ab6004a8cd10,DIRT,1999.935,Studied,2,4,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,dirt,20,4
607da39df127ab6004a8cd10,BIRD,3285.12,Studied,37,3,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,bird,34,3
607da39df127ab6004a8cd10,BRIDE,1409.81,Studied,5,4,Recalled,NA,4,Related,GALAXY,STARS,NA,unrelated,,,
607da39df127ab6004a8cd10,ROAD,2229.33,Studied,10,4,Recalled,NA,19,Unrelated,MAD,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,FLOAT,1159.84,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,HDE,3264.26,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,HIDE,923.61,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,CAM,2645.515,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,SEEN,5417.775,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,OCEAN,2312.48,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,L,7994.235,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,BELOW,2468.785,Studied,7,4,Recalled,NA,2,Identical,SHOES,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,KILL,5862.45,Studied,21,4,Recalled,NA,5,Identical,SOUTH,NA,NA,unrelated,,,
607da39df127ab6004a8cd10,WORLD,3777.855,Studied,36,4,NotRecalled,NA,NA,NA,NA,NA,GLOBE,related,globe,16,4
607da39df127ab6004a8cd10,LEAP,5312.46,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,GOO,7995.09,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,GOD,1498.65,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,MOOD,6737.235,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,HOPE,6090.57,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,glory,31,3
607da39df127ab6004a8cd10,MA,7991.33,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,MALE,3389.02,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,BOX,2361.32,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,HEAD,1375.535,Not Studied,NA,NA,NotRecalled,Unrelated,36,Unrelated,HEAD,NA,NA,identical,head,36,3
607da39df127ab6004a8cd10,MOUSE,3791.775,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,RICE,1270.815,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,FANS,2515.47,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,PEN,2159.92,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
607da39df127ab6004a8cd10,SHOUT,5778.53,Not Studied,NA,NA,Recalled,NA,7,Related,HINGE,DOOR,NA,unrelated,,,
607da39df127ab6004a8cd10,RIDE,3167.365,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
