RecalledWord,StudyPosition,Block
LIGHT,1,1
BREAD,2,1
BIKE,3,1
ROSE,4,1
EXPLODE,5,1
REPEAT,6,1
GUILT,7,1
SUBJECT,8,1
BRAIN,9,1
TOOTH,10,1
KNIT,11,1
BABY,12,1
DOCTOR,13,1
FAKE,14,1
CELL,15,1
SKIN,16,1
PENNY,17,1
SHEEP,18,1
HEAD,19,1
GRAND,20,1
WRITE,21,1
ARMS,22,1
GRAVE,23,1
MILK,24,1
STRESS,25,1
CLASS,26,1
STING,27,1
MATH,28,1
SHIRT,29,1
TOWN,30,1
SELF,31,1
UNDER,32,1
MOVE,33,1
CLIMB,34,1
PROPER,35,1
RULE,36,1
STEAL,37,1
TOUCH,38,1
STUPID,39,1
WOOD,40,1
NIGHTS,41,1
SPOTS,42,1
PAPER,1,2
HELLO,2,2
MAD,3,2
PLAN,4,2
EFFECT,5,2
UNCLEAR,6,2
PENCIL,7,2
SILK,8,2
SMART,9,2
BOSS,10,2
CAKE,11,2
BANK,12,2
BALL ,13,2
GLASSES,14,2
TIRED,15,2
JEANS,16,2
SLEEP,17,2
NINE,18,2
SPICE,19,2
MAID,20,2
MONKEY,21,2
OVEN,22,2
FIRE,23,2
PRIDE,24,2
SMALL,25,2
LETTER,26,2
SNEEZE,27,2
FRONT,28,2
FINISH,29,2
SOFT,30,2
WANT,31,2
ENGLISH,32,2
ALLOW,33,2
CARRY,34,2
ITCH,35,2
COPY,36,2
MINIMUM,37,2
WATER,38,2
SURE,39,2
CASTLE,40,2
ONCE,41,2
LARGE,42,2
STRANGE,1,3
FOOD,2,3
DRESS,3,3
LOVE,4,3
SWORD,5,3
SHIP,6,3
BOARD,7,3
SOUR,8,3
SMELL,9,3
HAIR,10,3
TAKE,11,3
CHOOSE,12,3
BELL,13,3
STREET,14,3
TALK,15,3
YEAR,16,3
CLEAR,17,3
MAGIC,18,3
SING,19,3
STICKY,20,3
NONE,21,3
COLLECT,22,3
LOSE,23,3
GAME,24,3
LAUGH,25,3
BREAK,26,3
WARM,27,3
STORE,28,3
HEAR,29,3
PROBLEM,30,3
HAPPY,31,3
CHURCH,32,3
VOLCANO,33,3
DESERT,34,3
SICK,35,3
JACKET,36,3
LETTUCE,37,3
MAYBE,38,3
TREE,39,3
ROOF,40,3
MUSIC ,41,3
FIND,42,3
CARD,1,4
QUIET,2,4
DRUGS,3,4
CLOWN,4,4
STRIPE,5,4
ANNOY,6,4
BUSH,7,4
EXCUSE,8,4
PLANE ,9,4
TOOL,10,4
PIECE,11,4
CHILD,12,4
PACKAGE,13,4
DISAGREE,14,4
SLIDE,15,4
RAIN,16,4
TRAILER,17,4
YOUNG,18,4
HATE,19,4
MANY,20,4
SAME,21,4
RENT,22,4
SCISSORS,23,4
THIN,24,4
EXACT,25,4
SHALLOW,26,4
THANKS,27,4
SHERIFF,28,4
POTATO,29,4
SILVER,30,4
DRAW,31,4
WRONG,32,4
VOTE,33,4
TOCK,34,4
PURPOSE,35,4
DEATH,36,4
NECK,37,4
SPIT,38,4
STAMP,39,4
KNIFE,40,4
REAL,41,4
MARRY,42,4
