participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
KB2,1,2021-04-04_16h55.06.435,L1.3ConstantTotalFinal,2020.1.3,60,MUSCLE,8002.01,firstword,firstword,,1,1
KB2,1,2021-04-04_11h35.04.411,L1.3ConstantTotalFinal,2020.1.3,60,SHARK,8001.13,PEPPER,Identical,115.82,2,1
KB2,1,2021-04-04_11h35.04.412,L1.3ConstantTotalFinal,2020.1.3,60,MEAN,8000.8,PHONE,Identical,115.945,3,1
KB2,1,2021-04-04_11h35.04.413,L1.3ConstantTotalFinal,2020.1.3,60,PEPPER,8001.6,EXIT,Related,116,4,1
KB2,1,2021-04-04_11h35.04.414,L1.3ConstantTotalFinal,2020.1.3,60,GRASS,8000.495,STAMP,Unrelated,117.105,5,1
KB2,1,2021-04-04_11h35.04.415,L1.3ConstantTotalFinal,2020.1.3,60,FINGER,8000.81,SLIDE,Unrelated,116.115,6,1
KB2,1,2021-04-04_11h35.04.416,L1.3ConstantTotalFinal,2020.1.3,60,SHOVE,8002.75,EXACT,Unrelated,115.895,7,1
KB2,1,2021-04-04_11h35.04.417,L1.3ConstantTotalFinal,2020.1.3,60,TIGER,8001.53,GIRLS,Identical,116.205,8,1
KB2,1,2021-04-04_11h35.04.418,L1.3ConstantTotalFinal,2020.1.3,60,THROW,8002.22,HOUR,Related,115.485,9,1
KB2,1,2021-04-04_11h35.04.419,L1.3ConstantTotalFinal,2020.1.3,60,DOLLAR,8000.505,MANY,Unrelated,116.205,10,1
KB2,1,2021-04-04_11h35.04.420,L1.3ConstantTotalFinal,2020.1.3,60,MEAN,7996.31,YOURS,Identical,115.805,11,1
KB2,1,2021-04-04_11h35.04.421,L1.3ConstantTotalFinal,2020.1.3,60,GIRLS,8001.245,WHOLE,Identical,117.175,12,1
KB2,1,2021-04-04_11h35.04.422,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8002.9,HERE,Related,115.99,13,1
KB2,1,2021-04-04_11h35.04.423,L1.3ConstantTotalFinal,2020.1.3,60,QUEEN,7997.89,SHERIFF,Unrelated,115.91,14,1
KB2,1,2021-04-04_11h35.04.424,L1.3ConstantTotalFinal,2020.1.3,60,ROCK,8003.085,ROCK,Identical,115.715,15,1
KB2,1,2021-04-04_11h35.04.425,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8002.4,CANCER,Identical,117.615,16,1
KB2,1,2021-04-04_11h35.04.426,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8002.05,VOTE,Unrelated,116.01,17,1
KB2,1,2021-04-04_11h35.04.427,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8014.255,UNCLE,Identical,115.73,18,1
