RecalledWord,StudyPosition,Block
SEEK,1,1
NAVY,2,1
TEST,3,1
SPIDER,4,1
MOST,5,1
LOOK,6,1
TENNIS,7,1
ARGUE,8,1
TOUR,9,1
WILD,10,1
MOTHER,11,1
FIRST,12,1
BUCKET,13,1
READ,14,1
ALIVE,15,1
THIRST,16,1
BALLET,17,1
NEWS,18,1
PAIN,19,1
CANDLE,20,1
SQUARE,21,1
CHAIN,22,1
BRANCH,23,1
CLUE,24,1
HUNGER,25,1
MIDDLE,26,1
SLOW,27,1
SOAP,28,1
BUTTER,29,1
TOES,30,1
PURPLE,31,1
THREAD,32,1
BORROW,33,1
INHALE,34,1
NOSE,35,1
VERB,36,1
LESS,37,1
KIDNAP,38,1
WINTER,39,1
SUPPER,40,1
STATES,41,1
WAITER,42,1
ROCK,1,2
QUEEN,2,2
THERE,3,2
QUART,4,2
FINGER,5,2
WHOLE,6,2
CANCER,7,2
MINUTE,8,2
SPOON,9,2
OFFICE,10,2
GIRLS,11,2
MEAN,12,2
TEETH,13,2
EARLY,14,2
CLOCK,15,2
GRASS,16,2
FOUND,17,2
ANIMAL,18,2
HORSE,19,2
MUSCLE,20,2
MINUS,21,2
PLANT,22,2
UNCLE,23,2
DOLLAR,24,2
FENCE,25,2
TIGER,26,2
SHORT,27,2
SHOVE,28,2
PHONE,29,2
LEAVES,30,2
THROW,31,2
BEHIND,32,2
WORST,33,2
PEPPER,34,2
WHERE,35,2
SHARK,36,2
ENTER,37,2
LEMON,38,2
CORAL,39,2
YOURS,40,2
BEFORE,41,2
CLOSE,42,2
SMOOTH,1,3
SHEETS,2,3
BEACH,3,3
WORK,4,3
STOP,5,3
CHAIR,6,3
DAGGER,7,3
DREAM,8,3
CRACKER,9,3
BOMB,10,3
NICKEL,11,3
NEPHEW,12,3
RIGHT,13,3
ORANGE,14,3
FRIGHT,15,3
SELLER,16,3
PICKLE,17,3
STAIRS,18,3
FLOWER,19,3
NUMBER,20,3
GUITAR,21,3
CHANGE,22,3
BIRD,23,3
STREAM,24,3
TWELVE,25,3
OUTTAKE,26,3
JAIL,27,3
EGGS,28,3
WEIGHT,29,3
LENGTH,30,3
HORN,31,3
WEST,32,3
MONEY,33,3
CLAM,34,3
CHEESE,35,3
STORY,36,3
SONG,37,3
FISH,38,3
GLORY,39,3
YELLOW,40,3
LAWYER,41,3
GROSS,42,3
DIRT,1,4
HOTEL,2,4
STARS,3,4
PICTURE,4,4
GHOST,5,4
BRIDE,6,4
SORRY,7,4
FROG,8,4
KISS,9,4
PRESENT,10,4
HOOP,11,4
MINOR,12,4
LAND,13,4
ROAD,14,4
FIVE,15,4
TRAIN,16,4
WHEAT,17,4
DEVIL,18,4
SMILE,19,4
POUND,20,4
STOMACH,21,4
LAKE,22,4
NOISE,23,4
SOUTH,24,4
CAMP,25,4
SHOES,26,4
DEAF,27,4
SWAMP,28,4
BELOW,29,4
BLACK,30,4
THIEF,31,4
LEARN,32,4
SMOKE,33,4
JUMP,34,4
SWEET,35,4
DUSK,36,4
TIGHT,37,4
GEEK,38,4
DOOR,39,4
KILL,40,4
WORLD,41,4
TRASH,42,4
