RecalledWord,StudyPosition,Block
STING,1,1
SHEEP,2,1
ARMS,3,1
FAKE,4,1
SUBJECT,5,1
BREAD,6,1
HEAD,7,1
SELF,8,1
ROSE,9,1
PENNY,10,1
TOWN,11,1
CLASS,12,1
MATH,13,1
RULE,14,1
STEAL,15,1
SKIN,16,1
GRAVE,17,1
GUILT,18,1
TOOTH,19,1
UNDER,20,1
TOUCH,21,1
WOOD,22,1
BRAIN,23,1
REPEAT,24,1
CLIMB,25,1
BABY,26,1
SHIRT,27,1
GRAND,28,1
LIGHT,29,1
NIGHTS,30,1
MILK,31,1
STUPID,32,1
DOCTOR,33,1
WRITE,34,1
KNIT,35,1
STRESS,36,1
PROPER,37,1
MOVE,38,1
BIKE,39,1
EXPLODE,40,1
CELL,41,1
SPOTS,42,1
ENGLISH,1,2
PENCIL,2,2
COPY,3,2
PRIDE,4,2
SLEEP,5,2
NINE,6,2
EFFECT,7,2
MAD,8,2
SOFT,9,2
BOSS,10,2
BALL ,11,2
BANK,12,2
SURE,13,2
FRONT,14,2
ONCE,15,2
SPICE,16,2
FIRE,17,2
OVEN,18,2
CARRY,19,2
SMART,20,2
SNEEZE,21,2
MAID,22,2
CASTLE,23,2
WANT,24,2
MINIMUM,25,2
CAKE,26,2
FINISH,27,2
SMALL,28,2
JEANS,29,2
MONKEY,30,2
TIRED,31,2
LETTER,32,2
PLAN,33,2
UNCLEAR,34,2
WATER,35,2
SILK,36,2
GLASSES,37,2
LARGE,38,2
PAPER,39,2
HELLO,40,2
ITCH,41,2
ALLOW,42,2
COLLECT,1,3
SOUR,2,3
STICKY,3,3
SING,4,3
WARM,5,3
DESERT,6,3
STORE,7,3
MAYBE,8,3
YEAR,9,3
LAUGH,10,3
CHOOSE,11,3
CHURCH,12,3
PROBLEM,13,3
STREET,14,3
TALK,15,3
BREAK,16,3
DRESS,17,3
SWORD,18,3
FIND,19,3
HAPPY,20,3
MAGIC,21,3
MUSIC ,22,3
TREE,23,3
BELL,24,3
SICK,25,3
VOLCANO,26,3
SMELL,27,3
ROOF,28,3
JACKET,29,3
LETTUCE,30,3
GAME,31,3
NONE,32,3
LOSE,33,3
FOOD,34,3
HEAR,35,3
STRANGE,36,3
TAKE,37,3
BOARD,38,3
HAIR,39,3
SHIP,40,3
LOVE,41,3
CLEAR,42,3
SPIT,1,4
EXCUSE,2,4
NECK,3,4
RAIN,4,4
MARRY,5,4
PLANE ,6,4
QUIET,7,4
SHERIFF,8,4
PACKAGE,9,4
REAL,10,4
HATE,11,4
POTATO,12,4
SLIDE,13,4
STAMP,14,4
TRAILER,15,4
CARD,16,4
YOUNG,17,4
STRIPE,18,4
CHILD,19,4
CLOWN,20,4
DRAW,21,4
EXACT,22,4
DRUGS,23,4
DISAGREE,24,4
SILVER,25,4
RENT,26,4
PIECE,27,4
KNIFE,28,4
WRONG,29,4
TOOL,30,4
ANNOY,31,4
SAME,32,4
THIN,33,4
SHALLOW,34,4
DEATH,35,4
PURPOSE,36,4
MANY,37,4
BUSH,38,4
VOTE,39,4
SCISSORS,40,4
THANKS,41,4
TOCK,42,4
