RecalledWord,StudyPosition,Block
TRASH,1,1
LEARN,2,1
DIRT,3,1
FIVE,4,1
PRESENT,5,1
STOMACH,6,1
NOISE,7,1
LAND,8,1
SOUTH,9,1
JUMP,10,1
SMOKE,11,1
TIGHT,12,1
MINOR,13,1
TRAIN,14,1
STARS,15,1
SWAMP,16,1
BELOW,17,1
DEAF,18,1
DOOR,19,1
CAMP,20,1
GHOST,21,1
BLACK,22,1
SHOES,23,1
DUSK,24,1
SMILE,25,1
ROAD,26,1
PICTURE,27,1
POUND,28,1
HOOP,29,1
THIEF,30,1
HOTEL,31,1
KILL,32,1
WORLD,33,1
WHEAT,34,1
KISS,35,1
DEVIL,36,1
SORRY,37,1
SWEET,38,1
BRIDE,39,1
LAKE,40,1
FROG,41,1
GEEK,42,1
TOUR,1,2
TOES,2,2
STATES,3,2
LOOK,4,2
SPIDER,5,2
SLOW,6,2
PURPLE,7,2
HUNGER,8,2
TEST,9,2
VERB,10,2
BUCKET,11,2
LESS,12,2
NAVY,13,2
SEEK,14,2
THREAD,15,2
NOSE,16,2
MOST,17,2
SQUARE,18,2
NEWS,19,2
WINTER,20,2
SUPPER,21,2
PAIN,22,2
BALLET,23,2
MIDDLE,24,2
CANDLE,25,2
ALIVE,26,2
CHAIN,27,2
BUTTER,28,2
BORROW,29,2
TENNIS,30,2
WILD,31,2
FIRST,32,2
CLUE,33,2
MOTHER,34,2
READ,35,2
KIDNAP,36,2
THIRST,37,2
ARGUE,38,2
BRANCH,39,2
SOAP,40,2
INHALE,41,2
WAITER,42,2
THERE,1,3
MINUTE,2,3
FINGER,3,3
LEMON,4,3
SHOVE,5,3
CORAL,6,3
TIGER,7,3
PHONE,8,3
FOUND,9,3
ANIMAL,10,3
ENTER,11,3
MUSCLE,12,3
ROCK,13,3
EARLY,14,3
WHOLE,15,3
WHERE,16,3
SPOON,17,3
GRASS,18,3
QUART,19,3
SHORT,20,3
WORST,21,3
QUEEN,22,3
UNCLE,23,3
CLOSE,24,3
SHARK,25,3
MINUS,26,3
OFFICE,27,3
FENCE,28,3
PLANT,29,3
TEETH,30,3
DOLLAR,31,3
HORSE,32,3
THROW,33,3
MEAN,34,3
GIRLS,35,3
YOURS,36,3
LEAVES,37,3
CLOCK,38,3
PEPPER,39,3
BEHIND,40,3
CANCER,41,3
BEFORE,42,3
LAWYER,1,4
ORANGE,2,4
WEST,3,4
YELLOW,4,4
CHEESE,5,4
BOMB,6,4
GLORY,7,4
DREAM,8,4
CHANGE,9,4
RIGHT,10,4
SELLER,11,4
STORY,12,4
GUITAR,13,4
WEIGHT,14,4
JAIL,15,4
BIRD,16,4
BEACH,17,4
STREAM,18,4
FISH,19,4
SHEETS,20,4
TWELVE,21,4
SONG,22,4
FRIGHT,23,4
MONEY,24,4
PICKLE,25,4
EGGS,26,4
SMOOTH,27,4
NICKEL,28,4
OUTTAKE,29,4
LENGTH,30,4
DAGGER,31,4
HORN,32,4
CHAIR,33,4
NUMBER,34,4
CLAM,35,4
STOP,36,4
CRACKER,37,4
GROSS,38,4
FLOWER,39,4
NEPHEW,40,4
STAIRS,41,4
WORK,42,4
