RecalledWord,StudyPosition,Block
SQUARE,1,1
READ,2,1
TEST,3,1
FIRST,4,1
CLUE,5,1
NEWS,6,1
LOOK,7,1
NOSE,8,1
MOTHER,9,1
WINTER,10,1
BUTTER,11,1
ARGUE,12,1
KIDNAP,13,1
BRANCH,14,1
SOAP,15,1
CANDLE,16,1
THIRST,17,1
PURPLE,18,1
TOES,19,1
BALLET,20,1
SUPPER,21,1
HUNGER,22,1
TOUR,23,1
SLOW,24,1
WILD,25,1
WAITER,26,1
MIDDLE,27,1
STATES,28,1
CHAIN,29,1
PAIN,30,1
ALIVE,31,1
LESS,32,1
INHALE,33,1
BORROW,34,1
MOST,35,1
BUCKET,36,1
TENNIS,37,1
SPIDER,38,1
NAVY,39,1
SEEK,40,1
VERB,41,1
THREAD,42,1
GRASS,1,2
MINUTE,2,2
THERE,3,2
QUEEN,4,2
ANIMAL,5,2
ENTER,6,2
YOURS,7,2
ROCK,8,2
CORAL,9,2
PLANT,10,2
MINUS,11,2
FINGER,12,2
PEPPER,13,2
SHORT,14,2
WHERE,15,2
SHOVE,16,2
MEAN,17,2
LEMON,18,2
BEFORE,19,2
LEAVES,20,2
THROW,21,2
BEHIND,22,2
CANCER,23,2
PHONE,24,2
GIRLS,25,2
HORSE,26,2
CLOSE,27,2
QUART,28,2
SPOON,29,2
EARLY,30,2
OFFICE,31,2
FOUND,32,2
WHOLE,33,2
SHARK,34,2
UNCLE,35,2
CLOCK,36,2
TEETH,37,2
DOLLAR,38,2
FENCE,39,2
WORST,40,2
TIGER,41,2
MUSCLE,42,2
FISH,1,3
CRACKER,2,3
DAGGER,3,3
GROSS,4,3
MONEY,5,3
BOMB,6,3
TWELVE,7,3
NEPHEW,8,3
BEACH,9,3
RIGHT,10,3
DREAM,11,3
SMOOTH,12,3
WEIGHT,13,3
GLORY,14,3
HORN,15,3
BIRD,16,3
EGGS,17,3
PICKLE,18,3
STORY,19,3
WORK,20,3
NICKEL,21,3
LENGTH,22,3
WEST,23,3
STREAM,24,3
JAIL,25,3
LAWYER,26,3
CHEESE,27,3
FRIGHT,28,3
CLAM,29,3
FLOWER,30,3
OUTTAKE,31,3
SHEETS,32,3
STAIRS,33,3
CHANGE,34,3
CHAIR,35,3
GUITAR,36,3
YELLOW,37,3
STOP,38,3
SELLER,39,3
SONG,40,3
NUMBER,41,3
ORANGE,42,3
TRAIN,1,4
KILL,2,4
CAMP,3,4
NOISE,4,4
LEARN,5,4
FROG,6,4
DEVIL,7,4
HOOP,8,4
GHOST,9,4
KISS,10,4
SOUTH,11,4
GEEK,12,4
DOOR,13,4
BELOW,14,4
TRASH,15,4
SMILE,16,4
SWAMP,17,4
SMOKE,18,4
LAKE,19,4
LAND,20,4
ROAD,21,4
SORRY,22,4
THIEF,23,4
BLACK,24,4
WORLD,25,4
DUSK,26,4
STARS,27,4
SHOES,28,4
DIRT,29,4
PICTURE,30,4
STOMACH,31,4
HOTEL,32,4
FIVE,33,4
POUND,34,4
PRESENT,35,4
JUMP,36,4
BRIDE,37,4
SWEET,38,4
TIGHT,39,4
WHEAT,40,4
DEAF,41,4
MINOR,42,4
