Participant,Prime,Prime_Duration,rt,Response
AY,PULL,115.33,2166.18,PULL
AY,CEASE,116.52,2282.915,CEASE
AY,SNAP,116.84,1251.07,SNAP
AY,REACTOR,117.39,2149.005,REACT
AY,PEEP,116.305,1935.91,PEEP
AY,CORNER,116.76,1946.18,CORNER
AY,DAMAGE,117.23,1605.275,DAMAGE
AY,STARK,116.86,1601.25,STARK
AY,TRAITOR,117.995,1873.18,TRAITOR
AY,VODKA,116.3,1399.745,VODKA
AY,RESUME,116.015,1369.375,RESUME
AY,FOREST,115.855,1776.185,FOREST
AY,SPUN,115.64,1631.35,SPUN
AY,SPAN,116.215,588.71,XXXXX
AY,ERUPT,115.05,1534.64,ERRUPT
AY,FAUNA,116.19,1282.03,FAUNA
AY,FREAK,116.97,1752.46,FREAK
AY,SUIT,117.225,1189.205,SUIT
AY,VOID,116.36,1299.355,VOID
AY,PIAZZA,117.75,1630.88,PIZZA
AY,CHEAT,117.395,1334.45,CHEAT
AY,SHAVE,117.04,1322.265,SHAVE
AY,MUZZLE,118.025,1851.34,MUSCLE
AY,UNEASY,116.86,1871.105,UNEASY
AY,WIND,115.425,1175.61,WINDY
AY,MORAL,114.945,1183.61,MORAL
AY,HOSTEL,117.545,2203.92,HOSTEL
AY,MEET,117.995,1281.71,MEET
AY,CLAW,116.2,1083.37,CLAW
AY,TOTALLY,116.17,1726.395,TOTALLY
AY,OPTION,117.61,1933.445,OPINION
AY,SPUNK,115.48,1399.805,SPUNK
AY,LEND,115.75,1158.835,LEND
AY,LYNX,116.84,1557.63,LYNX
AY,TRIVIA,115.9,2717.43,TRIVIA
AY,EFFIGY,115.195,2545.225,EFFIGY
AY,KEEP,112.66,1662.15,KEEP
AY,CHEER,116.485,1282.04,CHEER
AY,MIDLAND,117.465,1516.425,MIDLAND
AY,FLAK,116.86,1291.75,FLAKE
