Participant,Prime,Prime_Duration,rt,Response
SK,FAUNA,112.285,698.35,XXXXX
SK,MORAL,117.32,2118.86,MORAL
SK,MIDLAND,117.4900001,2118.545,XXXXX
SK,TRAITOR,117.175,1922.125,TRAITOR
SK,CHEER,120.3949999,132.9999999,XXXXX
SK,VOID,116.2050001,1221.33,VOID
SK,OPTION,116.5149999,3801.15,PETITION
SK,MUZZLE,117.0049999,1920.01,NUZZLE
SK,CLAW,117.695,790.1550001,XXXXX
SK,PIAZZA,116.5550002,2171.825,PLAZZA
SK,TOTALLY,117.4049999,1695.88,TOTALLY
SK,SNAP,116.655,1622.82,SNAPPER
SK,MEET,116.3549998,610.655,XXXXX
SK,TRIVIA,115.525,1815.45,TRAVIS
SK,FOREST,116.8750001,1903.7,FORREST
SK,WIND,116.9349998,4993.08,WINDMILL
SK,VODKA,116.8,1133.695,V
SK,CHEAT,116.5600002,1567.04,CHEAT
SK,FREAK,117.7599998,985.3299998,XXXXX
SK,EFFIGY,116.38,1649.785,FIGHT
SK,HOSTEL,115.7449998,1567.345,HOSTILE
SK,SPUN,116.29,2251.46,SPUN
SK,ERUPT,116.5,1691.26,ERUPT
SK,SPAN,114.7950001,1089.245,XXXXX
SK,SHAVE,116.1499999,1539.515,SHAVE
SK,CORNER,116.0500001,1285.16,CORNER
SK,CEASE,116.6650001,1394.47,CHEESE
SK,PULL,116.2350001,1957.8,PUPIL
SK,SUIT,116.585,2901.05,SUITE
SK,STARK,117.0099999,4749.57,TARE
SK,PEEP,116.4599999,931.69,XXXXX
SK,RESUME,116.995,1959.015,PRESUME
SK,DAMAGE,114.8999999,2083.75,DAMAGE
SK,LYNX,115.155,20.71499988,XXXXX
SK,KEEP,116.93,6467.215,KEEP
SK,REACTOR,116.74,2368.685,TRACTOR
SK,FLAK,116.4149998,596.9749999,XXXXX
SK,SPUNK,114.6550002,2300.305,SPUNK
SK,UNEASY,116.9799999,1959.505,UNEASY
SK,LEND,114.24,1471.78,LEAD
