RecalledWord,StudyPosition,Block
CLOCK,1,1
LEAVES,2,1
CANCER,3,1
WHOLE,4,1
SPOON,5,1
PEPPER,6,1
SHARK,7,1
QUEEN,8,1
WORST,9,1
SHOVE,10,1
LEMON,11,1
PHONE,12,1
DOLLAR,13,1
GRASS,14,1
CLOSE,15,1
ROCK,16,1
SHORT,17,1
EARLY,18,1
THROW,19,1
MUSCLE,20,1
THERE,21,1
PLANT,22,1
FOUND,23,1
FENCE,24,1
FINGER,25,1
HORSE,26,1
BEHIND,27,1
MINUS,28,1
BEFORE,29,1
OFFICE,30,1
YOURS,31,1
TIGER,32,1
MEAN,33,1
UNCLE,34,1
CORAL,35,1
TEETH,36,1
ANIMAL,37,1
ENTER,38,1
MINUTE,39,1
WHERE,40,1
QUART,41,1
GIRLS,42,1
BEACH,1,2
SELLER,2,2
CHANGE,3,2
DAGGER,4,2
BOMB,5,2
STORY,6,2
EGGS,7,2
ORANGE,8,2
OUTTAKE,9,2
SHEETS,10,2
WEST,11,2
NUMBER,12,2
GLORY,13,2
DREAM,14,2
STOP,15,2
MONEY,16,2
PICKLE,17,2
NICKEL,18,2
YELLOW,19,2
CHEESE,20,2
TWELVE,21,2
GUITAR,22,2
LAWYER,23,2
RIGHT,24,2
SMOOTH,25,2
CRACKER,26,2
STREAM,27,2
BIRD,28,2
CLAM,29,2
WORK,30,2
NEPHEW,31,2
FRIGHT,32,2
HORN,33,2
FISH,34,2
JAIL,35,2
FLOWER,36,2
CHAIR,37,2
STAIRS,38,2
WEIGHT,39,2
GROSS,40,2
SONG,41,2
LENGTH,42,2
POUND,1,3
HOOP,2,3
FROG,3,3
STARS,4,3
DUSK,5,3
LAND,6,3
DEVIL,7,3
GEEK,8,3
LAKE,9,3
SMILE,10,3
HOTEL,11,3
MINOR,12,3
ROAD,13,3
WHEAT,14,3
SOUTH,15,3
BLACK,16,3
PICTURE,17,3
KISS,18,3
DIRT,19,3
SWAMP,20,3
SMOKE,21,3
SHOES,22,3
SWEET,23,3
DOOR,24,3
BRIDE,25,3
PRESENT,26,3
JUMP,27,3
BELOW,28,3
FIVE,29,3
WORLD,30,3
CAMP,31,3
THIEF,32,3
TRAIN,33,3
LEARN,34,3
TRASH,35,3
STOMACH,36,3
GHOST,37,3
SORRY,38,3
DEAF,39,3
NOISE,40,3
KILL,41,3
TIGHT,42,3
BORROW,1,4
BUCKET,2,4
HUNGER,3,4
TEST,4,4
THIRST,5,4
SOAP,6,4
NEWS,7,4
FIRST,8,4
MIDDLE,9,4
SEEK,10,4
SPIDER,11,4
MOST,12,4
MOTHER,13,4
PURPLE,14,4
CANDLE,15,4
TOES,16,4
SLOW,17,4
ALIVE,18,4
LOOK,19,4
ARGUE,20,4
NOSE,21,4
INHALE,22,4
SQUARE,23,4
BRANCH,24,4
STATES,25,4
TOUR,26,4
PAIN,27,4
NAVY,28,4
READ,29,4
SUPPER,30,4
CLUE,31,4
BALLET,32,4
KIDNAP,33,4
THREAD,34,4
WAITER,35,4
CHAIN,36,4
VERB,37,4
WILD,38,4
LESS,39,4
WINTER,40,4
TENNIS,41,4
BUTTER,42,4
