DelayedWord,DelayedRT
SILVER,4801.59
CARD,2349.22
NIGHT,3584.065
KNIFE,1797.745
DEAD,1549.875
XXXXX,8004.735
FIRE,5150.33
XXXXX,8000.995
PACAKGE,3398.775
ABUSE,2815.615
DRUGS,2181.95
CHILD,1400.9
SHIP,4052.71
SHOP,1730.91
XXXXX,8005.035
XXXXX,8001.625
XXXXX,8003.205
DOCTOR,5583.25
TEACHER,4617.605
SCHOOL,1965.72
XXXXX,8003.715
BELL,1582.275
SING,1115.585
SONG,1249.175
MUSIC,1399.11
HAPPY,1832.945
HAIR,1449.085
XXXXX,8004.32
XXXXX,8001.41
XXXXX,8000.725
XXXXX,8000.68
XXXXX,7999.98
BOMB,3550.65
EXPLOSIVE,2899.805
XXXXX,8000.585
XXXXX,8001.295
XXXXX,8001.24
SIGNAL,4733.165
XXXXX,8001.585
XXXXX,8000.64
XXXXX,8000.87
XXXXX,8000.53
XXXXX,8001.135
XXXXX,8001.785
CARE,1848.8
MIX,5601.475
XXXXX,8000.785
XXXXX,8000.635
XXXXX,8002.22
XXXXX,8000.455
ACCUSE,7517.16
APPEAR,4748.75
COMPETE,8001.205
COMPETE,2383.87
BUY,6816.765
XXXXX,8000.86
XXXXX,8001.695
XXXXX,8001.06
LIGHT,4266.74
XXXXX,8001.84
XXXXX,8001.98
THROUGH,2182.6
XXXXX,8000.745
TAKE,1248.58
XXXXX,8002.405
CANDLE,2399.855
XXXXX,8002.305
XXXXX,8001.455
XXXXX,8001.265
XXXXX,8002.23
DEATH,5866.67
XXXXX,8002.48
XXXXX,8007.175
XXXXX,8001.355
OVEN,5742.57
BAKE,2282.995
CAKE,1132.68
XXXXX,8011.98
XXXXX,8001.315
XXXXX,7995.335
XXXXX,8001.205
XXXXX,8001.29
XXXXX,8001.025
XXXXX,8001.385
XXXXX,8002.795
XXXXX,8000.895
XXXXX,8001.65
SMOKE,1831.21
PLANE,5118.045
KITCHEN,6249.2
XXXXX,8002.695
XXXXX,8001.195
XXXXX,2632.2
