RecalledWord,StudyPosition,Block
THIRST,1,1
SOAP,2,1
HUNGER,3,1
MOTHER,4,1
STATES,5,1
SUPPER,6,1
TENNIS,7,1
SEEK,8,1
BORROW,9,1
TOUR,10,1
VERB,11,1
THREAD,12,1
NAVY,13,1
BRANCH,14,1
CLUE,15,1
KIDNAP,16,1
BALLET,17,1
MOST,18,1
SQUARE,19,1
INHALE,20,1
WAITER,21,1
SLOW,22,1
SPIDER,23,1
BUCKET,24,1
LOOK,25,1
NEWS,26,1
BUTTER,27,1
NOSE,28,1
TEST,29,1
CHAIN,30,1
READ,31,1
FIRST,32,1
TOES,33,1
PAIN,34,1
CANDLE,35,1
MIDDLE,36,1
LESS,37,1
ALIVE,38,1
WINTER,39,1
WILD,40,1
PURPLE,41,1
ARGUE,42,1
ANIMAL,1,2
WHOLE,2,2
SHOVE,3,2
MUSCLE,4,2
QUART,5,2
TEETH,6,2
ENTER,7,2
EARLY,8,2
SHORT,9,2
HORSE,10,2
FENCE,11,2
BEFORE,12,2
FOUND,13,2
THROW,14,2
ROCK,15,2
QUEEN,16,2
OFFICE,17,2
SPOON,18,2
THERE,19,2
WORST,20,2
TIGER,21,2
WHERE,22,2
GRASS,23,2
YOURS,24,2
SHARK,25,2
CANCER,26,2
MINUS,27,2
PHONE,28,2
DOLLAR,29,2
PLANT,30,2
BEHIND,31,2
PEPPER,32,2
MEAN,33,2
CLOSE,34,2
LEMON,35,2
CORAL,36,2
LEAVES,37,2
UNCLE,38,2
FINGER,39,2
GIRLS,40,2
CLOCK,41,2
MINUTE,42,2
WEST,1,3
CHAIR,2,3
FISH,3,3
BOMB,4,3
NEPHEW,5,3
GLORY,6,3
SHEETS,7,3
RIGHT,8,3
STAIRS,9,3
FRIGHT,10,3
TWELVE,11,3
GUITAR,12,3
DAGGER,13,3
BEACH,14,3
JAIL,15,3
CHEESE,16,3
LAWYER,17,3
CLAM,18,3
ORANGE,19,3
NUMBER,20,3
SONG,21,3
WEIGHT,22,3
EGGS,23,3
DREAM,24,3
MONEY,25,3
STREAM,26,3
CHANGE,27,3
LENGTH,28,3
SELLER,29,3
OUTTAKE,30,3
HORN,31,3
PICKLE,32,3
SMOOTH,33,3
CRACKER,34,3
STOP,35,3
NICKEL,36,3
BIRD,37,3
GROSS,38,3
STORY,39,3
YELLOW,40,3
WORK,41,3
FLOWER,42,3
POUND,1,4
SMILE,2,4
KISS,3,4
SHOES,4,4
CAMP,5,4
BELOW,6,4
WHEAT,7,4
FIVE,8,4
ROAD,9,4
KILL,10,4
BLACK,11,4
JUMP,12,4
MINOR,13,4
SOUTH,14,4
GHOST,15,4
TIGHT,16,4
DEVIL,17,4
SWEET,18,4
LAND,19,4
SORRY,20,4
WORLD,21,4
STOMACH,22,4
STARS,23,4
PICTURE,24,4
LEARN,25,4
GEEK,26,4
HOTEL,27,4
DUSK,28,4
DOOR,29,4
THIEF,30,4
PRESENT,31,4
DIRT,32,4
DEAF,33,4
SWAMP,34,4
LAKE,35,4
TRAIN,36,4
BRIDE,37,4
SMOKE,38,4
NOISE,39,4
TRASH,40,4
HOOP,41,4
FROG,42,4
