"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"PENCIL",7996.675,"Studied",4,1,NA,"3","Related","MAIL","LETTER",NA
"LOSE",3027.2,"Studied",16,2,NA,"2","Identical","COLLECT",NA,NA
"ROCKK",7930.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
