DelayedWord,DelayedRT
PLEASURE,6833.455
SHARK,5550.29
PENCIL,2499.005
NICE,5384.835
THERE,1182.25
WHERE,1500.755
BIRD,2884.33
SAD,3717.165
SLEEP,3717.665
COLLEGE,5366.46
LIST,4184.665
POINT,4467.505
SHIP,4767.66
LAB,4783.835
BAT,2198.92
LAP,1699.915
CAT,6683.92
HUNT,3398.415
FISH,1932
GATHER,1765.665
LONG,3733.585
SHORT,2782.87
TALL,1782.585
LIP,4332.165
NOTE,5850.415
GIRTH,4450.085
PASS,4383.085
SHOOT,2932.085
SCORE,1748.165
LAPS,5651.295
DOG,982.625
RUN,1150.085
TRACK,1349.665
GYM,900.96
HIGH,4168.25
LOW,1465.25
MONEY,3517.37
GLASS,1231.42
FRAME,3351.005
BOARD,1249.21
TABLE,6717.33
COUNTER,2315.995
CALENDAR,6083.08
ASPECT,2833.5
MOVIE,2449.125
THEATER,2082.79
PHONE,2431.83
POUNCE,6549.71
FISH,1714.83
FRY,1767.255
TENNIS,3300.46
GOLF,933
HURT,1999.835
PAIN,950.25
INJURY,1218.335
CABLE,4066.87
ANT,5249.665
FRESH,4466.835
POOL,1964.875
WATER,1065.415
PORCH,4016.955
CHOP,1298.585
COOK,2167.54
PART,5500.085
WHOLE,2332.375
BODY,1098.71
FOOT,1765.25
HAND,1416.375
GLOVE,1982.205
CAR,1283.5
ROOF,882.29
HOUSE,1415.16
CEILING,1584
RUG,2915.415
FIRE,1031.88
AIR,848.915
EARTH,1549.67
CHIMNEY,1731.625
SANTA,1815.25
LIGHT,4617.79
SOIL,2882.955
DIRT,1349.245
CLIFF,1249.54
BURN,967.96
STOVE,2000.79
CAMP,2350.205
FURNACE,5151.005
HELL,2299.375
ICE,2949.46
OCEAN,1765.46
FOREST,1415.375
RAIN,1831.875
LAKE,1650.25
RIVER,4700.295
GLACIER,5133.665
ICICLE,3750.875
TART,2934.125
CAKE,1049.625
PIE,883.295
DESERT,2567.125
