participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
AG,1,2021-04-04_11h35.04.410,L2.4ConstantTotalFinal,2020.1.3,60,WOOD,865.685,firstword,firstword,,1,1
AG,1,2021-04-04_11h35.04.411,L2.4ConstantTotalFinal,2020.1.3,60,SHEEP,4902.145,DAGGER,Unrelated,116.1400001,2,1
AG,1,2021-04-04_11h35.04.412,L2.4ConstantTotalFinal,2020.1.3,60,STEAL,1049.39,NUMBER,Unrelated,115.6449999,3,1
AG,1,2021-04-04_11h35.04.413,L2.4ConstantTotalFinal,2020.1.3,60,BIKE,815.2299999,ORANGE,Unrelated,117.4400001,4,1
AG,1,2021-04-04_11h35.04.414,L2.4ConstantTotalFinal,2020.1.3,60,REPEAT,948.67,REPEAT,Identical,116.1849999,5,1
AG,1,2021-04-04_11h35.04.415,L2.4ConstantTotalFinal,2020.1.3,60,STRESS,1801.525,YARN,Related,116.9050001,6,1
AG,1,2021-04-04_11h35.04.416,L2.4ConstantTotalFinal,2020.1.3,60,GUILT,899.585,CITY,Related,115.485,7,1
AG,1,2021-04-04_11h35.04.417,L2.4ConstantTotalFinal,2020.1.3,60,CLASS,4051.115,THORN,Related,116.755,8,1
AG,1,2021-04-04_11h35.04.418,L2.4ConstantTotalFinal,2020.1.3,60,GUILT,2416.25,HORN,Unrelated,115.935,9,1
AG,1,2021-04-04_11h35.04.419,L2.4ConstantTotalFinal,2020.1.3,60,BRAIN,899.0249999,SHEETS,Unrelated,115.6949999,10,1
AG,1,2021-04-04_11h35.04.420,L2.4ConstantTotalFinal,2020.1.3,60,TOOTH,1035.355,POLICY,Related,117.1550001,11,1
AG,1,2021-04-04_11h35.04.421,L2.4ConstantTotalFinal,2020.1.3,60,SKIN,964.925,MILK,Identical,117.2999999,12,1
AG,1,2021-04-04_11h35.04.422,L2.4ConstantTotalFinal,2020.1.3,60,MILK,933.025,MATH,Identical,116.665,13,1
AG,1,2021-04-04_11h35.04.423,L2.4ConstantTotalFinal,2020.1.3,60,BREAD,1117.615,LOAF,Related,116.1550001,14,1
AG,1,2021-04-04_11h35.04.424,L2.4ConstantTotalFinal,2020.1.3,60,MATH,1083.75,PATIENT,Related,115.455,15,1
AG,1,2021-04-04_11h35.04.425,L2.4ConstantTotalFinal,2020.1.3,60,WRITE,999.57,FAKE,Identical,115.5,16,1
AG,1,2021-04-04_11h35.04.426,L2.4ConstantTotalFinal,2020.1.3,60,FAKE,5433.92,PROPER,Identical,116.7700001,17,1
AG,1,2021-04-04_11h35.04.427,L2.4ConstantTotalFinal,2020.1.3,60,PROPER,1566.005,SHIRT,Identical,115.4,18,1
AG,1,2021-04-04_11h35.04.428,L2.4ConstantTotalFinal,2020.1.3,60,UNDER,1066.605,PENNY,Identical,117.7050001,19,1
AG,1,2021-04-04_11h35.04.429,L2.4ConstantTotalFinal,2020.1.3,60,PENNY,1867.36,DAYS,Related,114.94,20,1
AG,1,2021-04-04_11h35.04.430,L2.4ConstantTotalFinal,2020.1.3,60,ARMS,3832.925,CHANGE,Unrelated,118.27,21,1
AG,1,2021-04-04_11h35.04.431,L2.4ConstantTotalFinal,2020.1.3,60,SHIRT,1081.86,BIRD,Unrelated,116.2749999,22,1
AG,1,2021-04-04_11h35.04.432,L2.4ConstantTotalFinal,2020.1.3,60,MATH,5118.345,NICKEL,Unrelated,115.61,23,1
AG,1,2021-04-04_11h35.04.433,L2.4ConstantTotalFinal,2020.1.3,60,BRAIN,4616.54,NEPHEW,Unrelated,116.5199999,24,1
AG,1,2021-04-04_11h35.04.434,L2.4ConstantTotalFinal,2020.1.3,60,GRAND,1116.105,GRAND,Identical,116.46,25,1
AG,1,2021-04-04_11h35.04.435,L2.4ConstantTotalFinal,2020.1.3,60,GRAVE,1299.945,GLORY,Unrelated,117.085,26,1
AG,1,2021-04-04_11h35.04.436,L2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.47,CARESS,Related,117.91,27,1
AG,1,2021-04-04_11h35.04.437,L2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7988.76,WASP,Related,115.9,28,1
AG,1,2021-04-04_11h35.04.438,L2.4ConstantTotalFinal,2020.1.3,60,GRAND,5283.095,BOMB,Unrelated,116.165,29,1
AG,1,2021-04-04_11h35.04.439,L2.4ConstantTotalFinal,2020.1.3,60,WRITE,1482.55,STREAM,Unrelated,115.9049999,30,1
AG,1,2021-04-04_11h35.04.440,L2.4ConstantTotalFinal,2020.1.3,60,EXPLODE,5667.65,LADDER,Related,116.7349999,31,1
AG,1,2021-04-04_11h35.04.441,L2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.07,LEOPARD,Related,116.5799999,32,1
AG,1,2021-04-04_11h35.04.442,L2.4ConstantTotalFinal,2020.1.3,60,GRAVE,5816.71,SICKLE,Related,115.98,33,1
AG,1,2021-04-04_11h35.04.443,L2.4ConstantTotalFinal,2020.1.3,60,ARMS,4050.18,WEIGHT,Unrelated,115.73,34,1
AG,1,2021-04-04_11h35.04.444,L2.4ConstantTotalFinal,2020.1.3,60,LIGHT,2415.955,MOVE,Identical,116.085,35,1
AG,1,2021-04-04_11h35.04.445,L2.4ConstantTotalFinal,2020.1.3,60,MOVE,1366.72,SKULL,Related,116.895,36,1
AG,1,2021-04-04_11h35.04.446,L2.4ConstantTotalFinal,2020.1.3,60,BODY,7131.825,ESTEEM,Related,115.535,37,1
AG,1,2021-04-04_11h35.04.447,L2.4ConstantTotalFinal,2020.1.3,60,MOVE,4349.28,INFANT,Related,114.65,38,1
AG,1,2021-04-04_11h35.04.448,L2.4ConstantTotalFinal,2020.1.3,60,MOVE,3366.925,TOPIC,Related,115.6350001,39,1
AG,1,2021-04-04_11h35.04.449,L2.4ConstantTotalFinal,2020.1.3,60,FAKE,3800.205,TWELVE,Unrelated,115.9900001,40,1
AG,1,2021-04-04_11h35.04.450,L2.4ConstantTotalFinal,2020.1.3,60,UNDER,4499.45,DUMB,Related,115.22,41,1
AG,1,2021-04-04_11h35.04.451,L2.4ConstantTotalFinal,2020.1.3,60,WRITE,4864.835,RIGHT,Unrelated,116.005,42,1
AG,1,2021-04-04_11h35.04.452,L2.4ConstantTotalFinal,2020.1.3,60,ITCH,948.29,firstword,firstword,,1,2
AG,1,2021-04-04_11h35.04.453,L2.4ConstantTotalFinal,2020.1.3,60,NINE,799.8,CAKE,Identical,117.355,2,2
AG,1,2021-04-04_11h35.04.454,L2.4ConstantTotalFinal,2020.1.3,60,CAKE,666.28,ROAD,Unrelated,116.8749999,3,2
AG,1,2021-04-04_11h35.04.455,L2.4ConstantTotalFinal,2020.1.3,60,SLEEP,1000.55,ONCE,Identical,116.57,4,2
AG,1,2021-04-04_11h35.04.456,L2.4ConstantTotalFinal,2020.1.3,60,SURE,765.8000001,FRONT,Identical,115.365,5,2
AG,1,2021-04-04_11h35.04.457,L2.4ConstantTotalFinal,2020.1.3,60,FRONT,817.345,CAUSE,Related,116.565,6,2
AG,1,2021-04-04_11h35.04.458,L2.4ConstantTotalFinal,2020.1.3,60,UNCLEAR,983.135,SCHEME,Related,116.3850001,7,2
AG,1,2021-04-04_11h35.04.459,L2.4ConstantTotalFinal,2020.1.3,60,FINISH,2116.035,FINISH,Identical,117.1,8,2
AG,1,2021-04-04_11h35.04.460,L2.4ConstantTotalFinal,2020.1.3,60,TIRED,6749.71,MINOR,Unrelated,118.0250001,9,2
AG,1,2021-04-04_11h35.04.461,L2.4ConstantTotalFinal,2020.1.3,60,WANT,923.95,WANT,Identical,116.0749999,10,2
AG,1,2021-04-04_11h35.04.462,L2.4ConstantTotalFinal,2020.1.3,60,SLEEP,6616.45,GEEK,Unrelated,115.13,11,2
AG,1,2021-04-04_11h35.04.463,L2.4ConstantTotalFinal,2020.1.3,60,ONCE,2517.29,HARD,Related,115.4400001,12,2
AG,1,2021-04-04_11h35.04.464,L2.4ConstantTotalFinal,2020.1.3,60,CAKE,5566.12,TELLER,Related,115.8949999,13,2
AG,1,2021-04-04_11h35.04.465,L2.4ConstantTotalFinal,2020.1.3,60,MAD,5166.28,HAUL,Related,115.55,14,2
AG,1,2021-04-04_11h35.04.466,L2.4ConstantTotalFinal,2020.1.3,60,MINIMUM,1915.77,PAPER,Identical,116.3549999,15,2
AG,1,2021-04-04_11h35.04.467,L2.4ConstantTotalFinal,2020.1.3,60,TIRED,2435.56,CAMP,Unrelated,115.565,16,2
AG,1,2021-04-04_11h35.04.468,L2.4ConstantTotalFinal,2020.1.3,60,BOSS,1017.44,BOSS,Identical,117.175,17,2
AG,1,2021-04-04_11h35.04.469,L2.4ConstantTotalFinal,2020.1.3,60,SURE,833.555,ERASER,Related,117.29,18,2
AG,1,2021-04-04_11h35.04.470,L2.4ConstantTotalFinal,2020.1.3,60,NINE,2232.89,LEARN,Unrelated,116.9949999,19,2
AG,1,2021-04-04_11h35.04.471,L2.4ConstantTotalFinal,2020.1.3,60,SMALL,1081.76,GLASSES,Identical,116.3399999,20,2
AG,1,2021-04-04_11h35.04.472,L2.4ConstantTotalFinal,2020.1.3,60,LARGE,1049.4,MONKEY,Identical,116.68,21,2
AG,1,2021-04-04_11h35.04.473,L2.4ConstantTotalFinal,2020.1.3,60,MONKEY,1523.805,WATER,Identical,116.26,22,2
AG,1,2021-04-04_11h35.04.474,L2.4ConstantTotalFinal,2020.1.3,60,WATER,816.16,CASTLE,Identical,116.7,23,2
AG,1,2021-04-04_11h35.04.475,L2.4ConstantTotalFinal,2020.1.3,60,CASTLE,1266.195,BALL,Identical,116.73,24,2
AG,1,2021-04-04_11h35.04.476,L2.4ConstantTotalFinal,2020.1.3,60,EFFECT,1092.685,SILK,Identical,116.9199999,25,2
AG,1,2021-04-04_11h35.04.477,L2.4ConstantTotalFinal,2020.1.3,60,SILK,2049.45,JUMP,Unrelated,116.7649999,26,2
AG,1,2021-04-04_11h35.04.478,L2.4ConstantTotalFinal,2020.1.3,60,CASTLE,1182.84,ENGLISH,Identical,117.155,27,2
AG,1,2021-04-04_11h35.04.479,L2.4ConstantTotalFinal,2020.1.3,60,ENGLIHS,2016.215,TOASTER,Related,116.655,28,2
AG,1,2021-04-04_11h35.04.480,L2.4ConstantTotalFinal,2020.1.3,60,ENGLISH,1215.12,DOOR,Unrelated,115.5600001,29,2
AG,1,2021-04-04_11h35.04.481,L2.4ConstantTotalFinal,2020.1.3,60,SMART,966.09,SMART,Identical,116.725,30,2
AG,1,2021-04-04_11h35.04.482,L2.4ConstantTotalFinal,2020.1.3,60,COPY,1016.295,COPY,Identical,115.6199999,31,2
