RecalledWord,StudyPosition,Block
WARM,1,1
BELL,2,1
CHOOSE,3,1
DESERT,4,1
TREE,5,1
CHURCH,6,1
NONE,7,1
STICKY,8,1
YEAR,9,1
BOARD,10,1
LOSE,11,1
HEAR,12,1
SOUR,13,1
SWORD,14,1
GAME,15,1
STRANGE,16,1
DRESS,17,1
FOOD,18,1
FIND,19,1
MAYBE,20,1
SMELL,21,1
SHIP,22,1
LETTUCE,23,1
TALK,24,1
LOVE,25,1
STORE,26,1
SING,27,1
TAKE,28,1
MUSIC ,29,1
JACKET,30,1
PROBLEM,31,1
SICK,32,1
ROOF,33,1
COLLECT,34,1
BREAK,35,1
HAPPY,36,1
HAIR,37,1
VOLCANO,38,1
MAGIC,39,1
LAUGH,40,1
STREET,41,1
CLEAR,42,1
SAME,1,2
STAMP,2,2
SHALLOW,3,2
STRIPE,4,2
SLIDE,5,2
POTATO,6,2
REAL,7,2
BUSH,8,2
PURPOSE,9,2
KNIFE,10,2
VOTE,11,2
DEATH,12,2
PIECE,13,2
SCISSORS,14,2
MARRY,15,2
TOOL,16,2
YOUNG,17,2
HATE,18,2
PLANE ,19,2
QUIET,20,2
RENT,21,2
EXACT,22,2
SHERIFF,23,2
CLOWN,24,2
TRAILER,25,2
NECK,26,2
TOCK,27,2
THANKS,28,2
DRUGS,29,2
DRAW,30,2
CARD,31,2
RAIN,32,2
WRONG,33,2
SPIT,34,2
DISAGREE,35,2
ANNOY,36,2
SILVER,37,2
THIN,38,2
EXCUSE,39,2
PACKAGE,40,2
MANY,41,2
CHILD,42,2
GRAND,1,3
SPOTS,2,3
SHIRT,3,3
BREAD,4,3
SKIN,5,3
CELL,6,3
BRAIN,7,3
BABY,8,3
CLIMB,9,3
GUILT,10,3
PENNY,11,3
WOOD,12,3
GRAVE,13,3
STRESS,14,3
MILK,15,3
TOOTH,16,3
TOUCH,17,3
MATH,18,3
STEAL,19,3
REPEAT,20,3
MOVE,21,3
RULE,22,3
SUBJECT,23,3
FAKE,24,3
WRITE,25,3
ROSE,26,3
EXPLODE,27,3
DOCTOR,28,3
ARMS,29,3
CLASS,30,3
KNIT,31,3
STING,32,3
SELF,33,3
HEAD,34,3
NIGHTS,35,3
LIGHT,36,3
SHEEP,37,3
BIKE,38,3
STUPID,39,3
PROPER,40,3
TOWN,41,3
UNDER,42,3
SOFT,1,4
SURE,2,4
ENGLISH,3,4
MAID,4,4
MINIMUM,5,4
BANK,6,4
CASTLE,7,4
TIRED,8,4
PENCIL,9,4
FINISH,10,4
WANT,11,4
SMART,12,4
COPY,13,4
CARRY,14,4
OVEN,15,4
LETTER,16,4
BOSS,17,4
GLASSES,18,4
EFFECT,19,4
CAKE,20,4
SLEEP,21,4
FIRE,22,4
BALL ,23,4
FRONT,24,4
ALLOW,25,4
PAPER,26,4
MAD,27,4
JEANS,28,4
SILK,29,4
LARGE,30,4
ITCH,31,4
WATER,32,4
SPICE,33,4
HELLO,34,4
ONCE,35,4
PRIDE,36,4
PLAN,37,4
SNEEZE,38,4
SMALL,39,4
UNCLEAR,40,4
MONKEY,41,4
NINE,42,4
