Participant,Prime,Prime_Duration,rt,Response
ST,PULL,116.065,1351.055,XXXXX
ST,VODKA,116.1749999,7996.13,VODKA
ST,CORNER,116.0199998,7993.705,CORNER
ST,SPAN,115.735,7993.815,PAN
ST,RESUME,115.8800002,7993.745,RESUME
ST,TOTALLY,116.47,7988.445,TOTALLY
ST,SNAP,116.1500001,7995.18,SNAP
ST,SPUNK,117.415,8003.11,SPUNK
ST,FREAK,116.31,7992.21,FREAK
ST,LEND,116.2,8003.3,LEND
ST,FAUNA,115.1050001,7999.88,FAUNA
ST,CLAW,117.4550001,8009.44,LAW
ST,ERUPT,116.3250001,8005.64,ERUPT
ST,MEET,116.19,7998.45,MEET
ST,PIAZZA,117.3149999,7998.795,PLAZA
ST,TRIVIA,116.6900001,3203.35,XXXXX
ST,MORAL,118.1100002,7993.145,MORAL
ST,MIDLAND,125.9650001,7999.625,MIDLAND
ST,FOREST,117.7299998,7989.38,FOREST
ST,TRAITOR,117.5899999,821.1999999,XXXXX
ST,DAMAGE,117.2500001,7999.64,DAMAGE
ST,CEASE,119.135,7991.375,LEASE
ST,EFFIGY,115.79,7994.285,EASY
ST,MUZZLE,116.86,7999.96,MUZZLE
ST,FLAK,116.5449999,7991.26,FREAK
ST,HOSTEL,116.78,7991.945,HOTEL
ST,UNEASY,116.5749999,7995.405,UNEASY
ST,OPTION,114.4649999,7990.295,OPTION
ST,REACTOR,115.6900001,7991.315,REACTOR
ST,SHAVE,118.0499999,8004.565,SHAVE
ST,WIND,116.5699998,7995.89,WIND
ST,PEEP,117.595,8001.92,PEEP
ST,KEEP,116.9150001,7992.49,KEEP
ST,LYNX,116.8450001,8012.37,LYNX
ST,CHEER,125.585,7993.405,CHEER
ST,SUIT,114.7049998,2723.81,SUIT
ST,SPUN,118.245,2927.235,SPUN
ST,CHEAT,178.6100001,1843.365,CHEAT
ST,VOID,115.7249999,1432.875,VOID
ST,STARK,118.39,2425.85,STARK
