"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"TOWEL",4133.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NUN",6651.075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KWY",7517.445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEY",683.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMBRELLA",7184.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IMAGINE",4150.785,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAIN",2220.46,"Studied",29,2,NA,"11","Related","SOIL","DIRT",NA
"STA",8001.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STAR",1032.575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NE",8000.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON",1200.665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIGHT",2600.475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRUSPLE",7999.805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PURPLE",2183.81,"Studied",14,3,NA,NA,NA,NA,NA,"VIOLET"
"SHIRT",7250.805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FISH",1499.55,"Studied",34,1,NA,"26","Related","BAIT","FISH","BAIT"
"BLANKET",4916.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PENCIL",2350.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PICTURE",5152.815,"Studied",10,2,"Identical","16","Identical","PICTURE",NA,NA
"STORY",2950.475,"Studied",9,1,"Identical","20","Identical","STORY",NA,NA
"TIGER",2466.7,"Studied",38,4,NA,NA,NA,NA,NA,"LION"
"BELIEF",4088.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIKE",4401.015,NA,NA,NA,NA,"21","Unrelated","SOUR",NA,NA
"FRIGHT",1733.06,"Studied",2,1,NA,"30","Related","SCARE","FRIGHT","SCARE"
"WALK",5317.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
