"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"SOAP",7994.145,"Studied",2,2,NA,"10","Identical","READ",NA,NA
"READ",7994.015,"Studied",7,2,"Identical","16","Related","LEAST","MOST",NA
"JUMP",7998.32,"Studied",2,1,NA,"5","Identical","SOUTH",NA,NA
"KILL",7994.445,"Studied",19,1,"Identical",NA,NA,NA,NA,NA
"KIDNAP",7993.33,"Studied",3,2,NA,"11","Related","RACKET","TENNIS",NA
"SQUARE",7993.355,"Studied",10,2,NA,"8","Identical","LOOK",NA,NA
"DUSK",7993.845,"Studied",23,1,NA,"6","Identical","DIRT",NA,NA
"STARS",7993.68,"Studied",24,1,NA,"7","Unrelated","EFFECT",NA,NA
"FINGERS",8000.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOES",7993.72,"Studied",28,2,"Identical","6","Identical","BUCKET",NA,NA
"NOSE",7993.765,"Studied",17,2,NA,"25","Related","HIDE","SEEK","SNOT"
"BOMB",7993.725,"Studied",32,4,NA,"10","Related","WIDTH","LENGTH",NA
"NEWS",7989.58,"Studied",1,2,NA,"9","Related","SUMMER","WINTER",NA
"CANCER",7993.195,"Studied",19,3,NA,"14","Related","TALL","SHORT",NA
"YELLOW",7997.52,"Studied",34,4,"Identical","14","Identical","NUMBER",NA,NA
"SMOOTH",7993.65,"Studied",1,4,NA,"13","Unrelated","BIKE",NA,NA
"SHEETS",7993.475,"Studied",6,4,NA,"12","Identical","YELLOW",NA,NA
"PURPLE",7993.6,"Studied",25,2,"Identical","5","Unrelated","FOOD",NA,NA
"ORANGE",7998.55,"Studied",26,4,"Identical","19","Identical","ORANGE",NA,NA
"QUEEN",7993.78,"Studied",27,3,NA,"6","Identical","FENCE",NA,NA
"UNCLE",7995.805,"Studied",39,3,NA,"5","Identical","GIRLS",NA,NA
"NEPHEW",7993.22,"Studied",35,4,NA,"23","Identical","RIGHT",NA,"NIECE"
"GIRLS",7998.545,"Studied",24,3,"Identical","7","Related","HAND","FINGER",NA
"OFFICE",7989.82,"Studied",26,3,NA,"23","Related","PUSH","SHOVE","POST"
"LAWYER",7998.49,"Studied",42,4,NA,"1","firstword","firstword",NA,NA
"WRITE",7990.495,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRASS",7993.45,"Studied",22,3,"Identical","12","Identical","GRASS",NA,NA
"LEAVES",7993.525,"Studied",1,3,NA,"13","Unrelated","SAME",NA,NA
"SPOT",7993.765,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BUTTER",7998.5,"Studied",37,2,"Identical","3","Identical","PURPLE",NA,NA
"EGGS",7992.955,"Studied",36,4,NA,"4","Unrelated","TOOTH",NA,NA
"CHEESE",7993.365,"Studied",25,4,"Identical","16","Identical","CHEESE",NA,NA
"CRACKERS",7998.555,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSCLE",7999.075,"Studied",29,3,"Identical","28","Identical","MUSCLE",NA,NA
"CLOCK",7993.195,"Studied",8,3,NA,"11","Unrelated","EXACT",NA,NA
"MINUTE",7999.035,"Studied",21,3,NA,"15","Related","PINT","QUART","HOUR"
"LEARN",7993.4,"Studied",18,1,NA,"8","Identical","WHEAT",NA,NA
"PLEAD",7999.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHAIR",8003.475,"Studied",9,4,NA,"20","Related","CHOWDER","CLAM",NA
"STAIRS",8007.025,"Studied",37,4,NA,"21","Identical","HORN",NA,NA
"ANIMAL",7999.9,"Studied",13,3,NA,"10","Related","EXIT","ENTER",NA
"TIGER",7999.2,"Studied",14,3,NA,"8","Related","HOUR","MINUTE",NA
"SHARK",7995.11,"Studied",31,3,NA,"9","Unrelated","WRONG",NA,NA
"JAIL",7993.25,"Studied",7,4,"Identical","42","Identical","JAIL",NA,NA
"DAGGER",8011.395,"Studied",28,4,"Identical","11","Unrelated","SPOTS",NA,NA
"LOOK",7989.735,"Studied",22,2,"Identical","14","Unrelated","ROOF",NA,NA
