DelayedWord,DelayedRT
SCHOOL,3047.83
HORRIBLE,5402.37
PEN,1085.3
COLD,2746.215
PINK,1232.68
NINE,816.39
CLASS,5316.57
STRESS,1431.245
SCHOOL,7983.49
XXXXX,567.765
XXXXX,601.22
XXXXX,482.485
XXXXX,283.185
XXXXX,382.97
XXXXX,284.605
XXXXX,735.06
XXXXX,564.255
XXXXX,267.995
XXXXX,415.685
XXXXX,250.055
XXXXX,249.94
XXXXX,351.585
XXXXX,232.34
XXXXX,200.865
XXXXX,649.865
XXXXX,83.095
XXXXX,131.29
XXXXX,216.15
XXXXX,369.205
XXXXX,333.98
XXXXX,316.58
XXXXX,324.395
XXXXX,166.89
XXXXX,133.275
XXXXX,299.235
XXXXX,1433.205
XXXXX,566.61
XXXXX,383.23
XXXXX,333.095
XXXXX,416.885
XXXXX,1001.17
XXXXX,368.115
XXXXX,502.03
XXXXX,466.425
XXXXX,518.84
XXXXX,235.285
XXXXX,7997.99
HATE,4220.845
XXXXX,8000.07
XXXXX,8000.49
XXXXX,6616.415
XXXXX,8001.01
XXXXX,8000.41
XXXXX,8002.01
XXXXX,1947.64
XXXXX,463.99
XXXXX,497.985
XXXXX,298.08
XXXXX,364.5
XXXXX,350.725
XXXXX,433.62
XXXXX,315.605
XXXXX,280.68
XXXXX,346.82
XXXXX,547.07
XXXXX,7997.49
XXXXX,8000.095
XXXXX,1850.275
XXXXX,416.605
XXXXX,436.285
XXXXX,349.885
PENCIL,2164.56
XXXXX,7998.215
STRESS,8001.94
EXTREME,8000.675
SLEEP,7997.275
XXXXX,8003.19
XXXXX,7997.75
XXXXX,8002.43
XXXXX,7999.37
XXXXX,7999.89
XXXXX,7999.45
XXXXX,1516.575
XXXXX,8002.335
XXXXX,8000.07
XXXXX,8000.675
XXXXX,8003.665
XXXXX,7997.3
XXXXX,8000.265
XXXXX,7388.615
XXXXX,8000.545
XXXXX,7996.285
XXXXX,8000.52
XXXXX,8000.085
XXXXX,8000.09
XXXXX,7999.715
XXXXX,7999.89
XXXXX,7999.615
XXXXX,7999.94
XXXXX,8000.115
