Participant,Prime,Prime_Duration,rt,Response
AV,TOTALLY,95.615,7989.32,TOTALLY
AV,TRIVIA,148.31,7986.77,TRIVIA
AV,FOREST,116.53,7997.72,FOREST
AV,TRAITOR,116.15,7988.96,TRAITOR
AV,MUZZLE,120.075,8000.855,MUZZLE
AV,MIDLAND,113.53,3254.565,MIDLAND
AV,KEEP,116.935,3245.41,KEEPER
AV,FREAK,125.075,2445.945,FREAK
AV,MEET,115.65,1902.44,MEAT
AV,SPUN,116.53,2166.875,SPUN
AV,SNAP,116.64,2780.715,SNAP
AV,CORNER,116.58,3812.47,CORNERS
AV,PULL,116.355,1131.615,PULL
AV,LEND,116.37,2489.125,LEGEND
AV,HOSTEL,116.125,2999.73,HOTEL
AV,CLAW,116.295,1795.695,CLAW
AV,FAUNA,116.555,5351.835,FAULT
AV,SHAVE,118.31,7998.54,SHAVE
AV,CHEER,115.935,7997.915,CHEER
AV,PIAZZA,120.485,8004.185,PIZZA
AV,FLAK,116.535,7997.21,FLAKE
AV,MORAL,115.89,1243.67,MORAL
AV,WIND,116.505,1031.77,WIND
AV,DAMAGE,116.71,2368.09,DAMAGE
AV,CHEAT,116.69,1294.085,CHEAT
AV,EFFIGY,120.125,2459.705,EFFECT
AV,ERUPT,117.17,2319.735,ERUPT
AV,CEASE,117.255,1288.355,CEASE
AV,UNEASY,116.37,2593.22,UNEASY
AV,SPUNK,116.44,1823.865,SPUNK
AV,SPAN,116.665,2261.195,SPAWN
AV,STARK,115.895,1678.25,STARK
AV,SUIT,116.805,1248.005,SUIT
AV,LYNX,116.67,7427.7,LYNX
AV,PEEP,115.85,1222.21,PEEP
AV,RESUME,118.87,1783.47,RESUME
AV,REACTOR,134.09,1449.595,REACT
AV,VODKA,116.66,1891.415,VODKA
AV,OPTION,115.67,2173.22,OPTION
AV,VOID,116.985,1537.075,VOID
