"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"KB",1,"2021-03-04_16h02.34.328","L1.1ConstantTotalFinal","2020.1.3",60,"HOOP",8001.215,"firstword","firstword",NA,1,1,39,"Studied",NA,NA
"KB",1,"2021-03-04_15h00.43.401","L1.1ConstantTotalFinal","2020.1.3",60,"FIVE",7993.295,"MUTE","Related",115.59,2,1,2,"Studied",NA,"DEAF"
"KB",1,"2021-03-04_15h00.43.402","L1.1ConstantTotalFinal","2020.1.3",60,"DOOR",8010.855,"WATER","Unrelated",115.54,3,1,1,"Studied",NA,NA
"KB",1,"2021-03-04_15h00.43.403","L1.1ConstantTotalFinal","2020.1.3",60,"FROG",8001.855,"FINISH","Unrelated",116.635,4,1,24,"Studied",NA,NA
"KB",1,"2021-03-04_15h00.43.404","L1.1ConstantTotalFinal","2020.1.3",60,"SMILE",8002.165,"ONCE","Unrelated",115.94,5,1,35,"Studied",NA,NA
"KB",1,"2021-03-04_15h00.43.405","L1.1ConstantTotalFinal","2020.1.3",60,"BELOW",7992.39,"JEANS","Unrelated",116.04,6,1,28,"Studied",NA,NA
"KB",1,"2021-03-04_15h00.43.406","L1.1ConstantTotalFinal","2020.1.3",60,"TRASH",7994.84,"NORTH","Related",115.345,7,1,37,"Studied",NA,"SOUTH"
"KB",1,"2021-03-04_15h00.43.407","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7996.645,"MINIMUM","Unrelated",115.945,8,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.408","L1.1ConstantTotalFinal","2020.1.3",60,"PLEASURE",8027.65,"DEMON","Related",115.71,9,1,NA,NA,NA,"DEVIL"
"KB",1,"2021-03-04_15h00.43.409","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.74,"LETTER","Unrelated",115.63,10,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.410","L1.1ConstantTotalFinal","2020.1.3",60,"PICTURE",8001.775,"PAPER","Unrelated",116.035,11,1,42,"Studied",NA,NA
"KB",1,"2021-03-04_15h00.43.411","L1.1ConstantTotalFinal","2020.1.3",60,"LIGHT",8002.425,"OUNCE","Related",116.7,12,1,NA,NA,NA,"POUND"
"KB",1,"2021-03-04_15h00.43.412","L1.1ConstantTotalFinal","2020.1.3",60,"PILE",8002.455,"UNCLEAR","Unrelated",114.84,13,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.413","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7990.355,"COPY","Unrelated",116.06,14,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.414","L1.1ConstantTotalFinal","2020.1.3",60,"NOISE",8002.63,"NOISE","Identical",116.155,15,1,13,"Studied","Identical",NA
"KB",1,"2021-03-04_15h00.43.415","L1.1ConstantTotalFinal","2020.1.3",60,"DIRT",7995.495,"DIRT","Identical",116.255,16,1,11,"Studied","Identical",NA
"KB",1,"2021-03-04_15h00.43.416","L1.1ConstantTotalFinal","2020.1.3",60,"SMOKE",8003.82,"SMOKE","Identical",116.02,17,1,9,"Studied","Identical",NA
"KB",1,"2021-03-04_15h00.43.417","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.85,"GLASSES","Unrelated",115.595,18,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.418","L1.1ConstantTotalFinal","2020.1.3",60,"POND",8003.105,"POND","Related",116.015,19,1,NA,NA,"Related","LAKE"
"KB",1,"2021-03-04_15h00.43.419","L1.1ConstantTotalFinal","2020.1.3",60,"CELLO",8001.39,"HELLO","Unrelated",115.915,20,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.420","L1.1ConstantTotalFinal","2020.1.3",60,"JUMP",8012.77,"JUMP","Identical",116.015,21,1,14,"Studied","Identical",NA
"KB",1,"2021-03-04_15h00.43.421","L1.1ConstantTotalFinal","2020.1.3",60,"NOSE",8002.135,"SNEEZE","Unrelated",115.56,22,1,NA,NA,"Identical",NA
"KB",1,"2021-03-04_15h00.43.422","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.95,"SUITE","Related",117.31,23,1,NA,NA,NA,"HOTEL"
"KB",1,"2021-03-04_15h00.43.423","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7994.565,"PRESENT","Identical",116.115,24,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.424","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7996.34,"WHITE","Related",114.54,25,1,NA,NA,NA,"BLACK"
"KB",1,"2021-03-04_15h00.43.425","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7996.025,"GROOM","Related",227.845,26,1,NA,NA,NA,"BRIDE"
"KB",1,"2021-03-04_15h00.43.426","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7989.165,"HIGHWAY","Related",115.65,27,1,NA,NA,NA,"ROAD"
"KB",1,"2021-03-04_15h00.43.427","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8004.71,"GLOBE","Related",116.425,28,1,NA,NA,NA,"WORLD"
"KB",1,"2021-03-04_15h00.43.428","L1.1ConstantTotalFinal","2020.1.3",60,"LAND",8002.135,"LAND","Identical",109.055,29,1,19,"Studied","Identical",NA
"KB",1,"2021-03-04_15h00.43.429","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7992.17,"NINE","Unrelated",115.745,30,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.430","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7996.27,"SOFT","Unrelated",115.81,31,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.431","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7990.11,"TRAIN","Identical",116.225,32,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.432","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.4,"SILK","Unrelated",115.46,33,1,NA,NA,NA,NA
"KB",1,"2021-03-04_15h00.43.433","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.225,"ABDOMEN","Related",115.1,34,1,NA,NA,NA,"STOMACH"
"KB",1,"2021-03-04_15h00.43.434","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7990.27,"GALAXY","Related",114.525,35,1,NA,NA,NA,"STARS"
"KB",1,"2021-03-04_15h00.43.435","L1.1ConstantTotalFinal","2020.1.3",60,"SWAMP",7992.905,"SLAY","Related",115.865,36,1,32,"Studied",NA,"KILL"
"KB",1,"2021-03-04_15h00.43.436","L1.1ConstantTotalFinal","2020.1.3",60,"GHOST",7990.24,"GHOST","Identical",115.55,37,1,41,"Studied","Identical",NA
"KB",1,"2021-03-04_15h00.43.437","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8017.625,"GRAIN","Related",114.985,38,1,NA,NA,NA,"WHEAT"
"KB",1,"2021-03-04_15h00.43.438","L1.1ConstantTotalFinal","2020.1.3",60,"LOOSE",8002.69,"LOOSE","Related",116.98,39,1,NA,NA,"Related","TIGHT"
"KB",1,"2021-03-04_15h00.43.439","L1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8019.005,"CAMP","Identical",115.58,40,1,NA,NA,NA,NA
