RecalledWord,StudyPosition,Block
DEVIL,1,1
JUMP,2,1
DEAF,3,1
MINOR,4,1
FROG,5,1
GHOST,6,1
BRIDE,7,1
TRAIN,8,1
PRESENT,9,1
HOTEL,10,1
SORRY,11,1
WHEAT,12,1
ROAD,13,1
SWAMP,14,1
PICTURE,15,1
SMILE,16,1
TRASH,17,1
LEARN,18,1
KILL,19,1
NOISE,20,1
STOMACH,21,1
DOOR,22,1
DUSK,23,1
STARS,24,1
HOOP,25,1
BELOW,26,1
LAND,27,1
SOUTH,28,1
THIEF,29,1
WORLD,30,1
TIGHT,31,1
KISS,32,1
SHOES,33,1
CAMP,34,1
POUND,35,1
SWEET,36,1
GEEK,37,1
DIRT,38,1
FIVE,39,1
LAKE,40,1
SMOKE,41,1
BLACK,42,1
NEWS,1,2
SOAP,2,2
KIDNAP,3,2
INHALE,4,2
MIDDLE,5,2
BALLET,6,2
READ,7,2
MOTHER,8,2
CLUE,9,2
SQUARE,10,2
PAIN,11,2
LESS,12,2
THIRST,13,2
TOUR,14,2
WINTER,15,2
STATES,16,2
NOSE,17,2
MOST,18,2
SLOW,19,2
BORROW,20,2
TEST,21,2
LOOK,22,2
HUNGER,23,2
TENNIS,24,2
PURPLE,25,2
NAVY,26,2
ARGUE,27,2
TOES,28,2
CHAIN,29,2
THREAD,30,2
VERB,31,2
CANDLE,32,2
SPIDER,33,2
BRANCH,34,2
WILD,35,2
WAITER,36,2
BUTTER,37,2
SEEK,38,2
BUCKET,39,2
SUPPER,40,2
FIRST,41,2
ALIVE,42,2
LEAVES,1,3
THROW,2,3
PEPPER,3,3
FINGER,4,3
PHONE,5,3
LEMON,6,3
WORST,7,3
CLOCK,8,3
DOLLAR,9,3
FENCE,10,3
FOUND,11,3
BEHIND,12,3
ANIMAL,13,3
TIGER,14,3
WHERE,15,3
SHOVE,16,3
MEAN,17,3
THERE,18,3
CANCER,19,3
PLANT,20,3
MINUTE,21,3
GRASS,22,3
WHOLE,23,3
GIRLS,24,3
ROCK,25,3
OFFICE,26,3
QUEEN,27,3
BEFORE,28,3
MUSCLE,29,3
YOURS,30,3
SHARK,31,3
CLOSE,32,3
CORAL,33,3
TEETH,34,3
HORSE,35,3
SHORT,36,3
QUART,37,3
EARLY,38,3
UNCLE,39,3
ENTER,40,3
SPOON,41,3
MINUS,42,3
SMOOTH,1,4
NICKEL,2,4
DREAM,3,4
STOP,4,4
PICKLE,5,4
SHEETS,6,4
JAIL,7,4
SELLER,8,4
CHAIR,9,4
CHANGE,10,4
BEACH,11,4
OUTTAKE,12,4
FLOWER,13,4
WEST,14,4
WEIGHT,15,4
LENGTH,16,4
CLAM,17,4
MONEY,18,4
BIRD,19,4
STORY,20,4
SONG,21,4
RIGHT,22,4
STREAM,23,4
HORN,24,4
CHEESE,25,4
ORANGE,26,4
GROSS,27,4
DAGGER,28,4
GLORY,29,4
GUITAR,30,4
TWELVE,31,4
BOMB,32,4
WORK,33,4
YELLOW,34,4
NEPHEW,35,4
EGGS,36,4
STAIRS,37,4
FRIGHT,38,4
CRACKER,39,4
NUMBER,40,4
FISH,41,4
LAWYER,42,4
