"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"CHURCH",3283.285,"Studied",1,1,NA,NA,NA,NA,NA,"CHAPEL"
"TALK",1165.85,"Studied",10,1,NA,"2","Related","PICK","CHOOSE",NA
"VOLCANO",2101.71,"Studied",8,1,NA,"5","Identical","LOVE",NA,NA
"MANY",5334.685,"Studied",4,2,NA,"4","Unrelated","GRASS",NA,NA
"PLANE",2167.535,NA,NA,NA,"Identical","14,20","Unrelated","WINTER",NA,NA
"SHIP",8000.635,"Studied",20,1,NA,"13","Identical","SMELL",NA,NA
"CHILD",8003.37,"Studied",10,2,NA,"5,12","Identical","PIECE",NA,NA
"STAMP",1516.835,"Studied",25,2,NA,NA,NA,NA,NA,"POSTAGE"
"SHERRIF",8000.685,NA,NA,NA,NA,"2","Identical","PLANE",NA,NA
"CAKE",8000.5,"Studied",6,4,NA,"14","Unrelated","WHEAT",NA,"BAKE"
"HAIR",8000.51,"Studied",33,1,"Identical","24","Unrelated","TOUR",NA,NA
"FREE",5450.405,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANNOY",2082.97,"Studied",7,2,NA,NA,NA,NA,NA,"BOTHER"
"DISAGREE",2767.705,"Studied",6,2,"Identical","42","Identical","DISAGREE",NA,NA
"HILL",3266.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KNIFE",3000.66,"Studied",37,2,NA,"14","Unrelated","SHOVE",NA,NA
"CAUSE",2890.015,NA,NA,NA,"Related",NA,NA,NA,NA,NA
"SH",8001.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHALLOW",7999.53,"Studied",39,2,"Identical","33","Identical","ALLOW",NA,NA
