RecalledWord,StudyPosition,Block
BUTTER,1,1
STATES,2,1
BORROW,3,1
BRANCH,4,1
SQUARE,5,1
NOSE,6,1
PAIN,7,1
NEWS,8,1
WINTER,9,1
ALIVE,10,1
LOOK,11,1
TOES,12,1
MOTHER,13,1
BUCKET,14,1
TENNIS,15,1
MIDDLE,16,1
INHALE,17,1
KIDNAP,18,1
THREAD,19,1
SLOW,20,1
VERB,21,1
LESS,22,1
THIRST,23,1
ARGUE,24,1
CLUE,25,1
MOST,26,1
READ,27,1
NAVY,28,1
SPIDER,29,1
SUPPER,30,1
BALLET,31,1
WAITER,32,1
PURPLE,33,1
TEST,34,1
FIRST,35,1
SEEK,36,1
SOAP,37,1
HUNGER,38,1
WILD,39,1
CANDLE,40,1
CHAIN,41,1
TOUR,42,1
EARLY,1,2
FINGER,2,2
TEETH,3,2
QUART,4,2
WHERE,5,2
BEFORE,6,2
LEMON,7,2
ENTER,8,2
MINUS,9,2
PHONE,10,2
DOLLAR,11,2
UNCLE,12,2
SHARK,13,2
LEAVES,14,2
FOUND,15,2
OFFICE,16,2
PEPPER,17,2
TIGER,18,2
QUEEN,19,2
MUSCLE,20,2
MEAN,21,2
SHORT,22,2
CORAL,23,2
CLOSE,24,2
SPOON,25,2
PLANT,26,2
ANIMAL,27,2
YOURS,28,2
WHOLE,29,2
CANCER,30,2
CLOCK,31,2
THROW,32,2
GRASS,33,2
HORSE,34,2
GIRLS,35,2
MINUTE,36,2
ROCK,37,2
SHOVE,38,2
FENCE,39,2
BEHIND,40,2
THERE,41,2
WORST,42,2
STORY,1,3
NICKEL,2,3
NEPHEW,3,3
YELLOW,4,3
NUMBER,5,3
WEIGHT,6,3
PICKLE,7,3
WORK,8,3
CHANGE,9,3
RIGHT,10,3
FISH,11,3
GROSS,12,3
CRACKER,13,3
DREAM,14,3
ORANGE,15,3
STOP,16,3
FRIGHT,17,3
FLOWER,18,3
DAGGER,19,3
TWELVE,20,3
GUITAR,21,3
SHEETS,22,3
SMOOTH,23,3
CHEESE,24,3
LENGTH,25,3
BIRD,26,3
CLAM,27,3
SELLER,28,3
OUTTAKE,29,3
CHAIR,30,3
GLORY,31,3
WEST,32,3
LAWYER,33,3
HORN,34,3
EGGS,35,3
STREAM,36,3
SONG,37,3
BEACH,38,3
JAIL,39,3
MONEY,40,3
BOMB,41,3
STAIRS,42,3
CAMP,1,4
DEVIL,2,4
GEEK,3,4
LAND,4,4
PRESENT,5,4
SWEET,6,4
THIEF,7,4
LAKE,8,4
SORRY,9,4
SMOKE,10,4
STOMACH,11,4
KISS,12,4
TIGHT,13,4
DEAF,14,4
WHEAT,15,4
TRASH,16,4
SWAMP,17,4
BLACK,18,4
DUSK,19,4
FIVE,20,4
DIRT,21,4
TRAIN,22,4
BRIDE,23,4
SMILE,24,4
GHOST,25,4
SOUTH,26,4
LEARN,27,4
STARS,28,4
MINOR,29,4
PICTURE,30,4
JUMP,31,4
ROAD,32,4
WORLD,33,4
HOOP,34,4
KILL,35,4
FROG,36,4
HOTEL,37,4
NOISE,38,4
POUND,39,4
DOOR,40,4
SHOES,41,4
BELOW,42,4
