"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"ANIMAL","slash",1.55767,"EX",1,"2021-04-01_11h05.12.519","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"SHIP","slash",0.865115,"EX",1,"2021-04-01_11h05.12.520","DelayedExp","2020.1.3",60,"Studied",40,4,NA,"Unrelated","STATES",NA,"CAPTAIN","31","19","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
"TRAIN","slash",1.98254,"EX",1,"2021-04-01_11h05.12.521","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"TREE","slash",0.6325,"EX",1,"2021-04-01_11h05.12.522","DelayedExp","2020.1.3",60,"Studied",5,4,NA,"Related","SHOP","STORE",NA,"6","9","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"BRANCH","z",2.6991,"EX",1,"2021-04-01_11h05.12.523","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"DEVIL","z",1.59691,"EX",1,"2021-04-01_11h05.12.524","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"FAKE","slash",1.181475,"EX",1,"2021-04-01_11h05.12.525","DelayedExp","2020.1.3",60,"Studied",21,2,NA,NA,NA,NA,"PHONY",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"RAIN","slash",0.950735,"EX",1,"2021-04-01_11h05.12.526","DelayedExp","2020.1.3",60,"Studied",28,1,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SHOVE","z",2.86898,"EX",1,"2021-04-01_11h05.12.527","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"BUCKET","z",1.732925,"EX",1,"2021-04-01_11h05.12.528","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"GLASSES","slash",0.63445,"EX",1,"2021-04-01_11h05.12.529","DelayedExp","2020.1.3",60,"Studied",15,3,NA,"Unrelated","SOUTH",NA,NA,"7","5","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"MANY","slash",0.930245,"EX",1,"2021-04-01_11h05.12.530","DelayedExp","2020.1.3",60,"Studied",36,1,"Identical","Identical","MANY",NA,NA,"22",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"WORLD","slash",2.54731,"EX",1,"2021-04-01_11h05.12.531","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"LAND","z",1.79981,"EX",1,"2021-04-01_11h05.12.532","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"PICTURE","z",2.7638,"EX",1,"2021-04-01_11h05.12.533","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"FIRE","slash",1.03303,"EX",1,"2021-04-01_11h05.12.534","DelayedExp","2020.1.3",60,"Studied",16,3,NA,"Unrelated","BELOW",NA,NA,"14",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"BOARD","slash",2.47088,"EX",1,"2021-04-01_11h05.12.535","DelayedExp","2020.1.3",60,"Studied",24,4,NA,NA,NA,NA,"CHALK",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"PHONE","z",1.66612,"EX",1,"2021-04-01_11h05.12.536","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"TEST","z",2.94981,"EX",1,"2021-04-01_11h05.12.537","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SMALL","slash",0.76556,"EX",1,"2021-04-01_11h05.12.538","DelayedExp","2020.1.3",60,"Studied",12,3,"Identical","Identical","SMALL",NA,NA,"32","54","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
