Participant,Prime,Prime_Duration,rt,Response
AG,STARK,116.07,1016.74,STARK
AG,SPUN,115.465,1698.555,PUN
AG,CORNER,116.765,868.55,CORNER
AG,KEEP,116.665,981.88,KEEP
AG,PEEP,116.77,1116.41,PEEPS
AG,VOID,116.68,866.015,VOID
AG,TRIVIA,115.3800001,1083.675,TRIVIA
AG,FOREST,116.6450001,934.675,FOREST
AG,MEET,116.47,935.8450001,MEET
AG,CHEAT,117.1200001,782.7450001,CHEAT
AG,TRAITOR,116.235,1631.54,TRAITOR
AG,SNAP,116.9,434.4599999,XXXXX
AG,LYNX,116.735,1599.765,LYNX
AG,WIND,116.4849999,766.04,WIND
AG,OPTION,117.405,998.4350001,OPTION
AG,SPAN,116.64,821.8949999,SPAN
AG,CLAW,117.0750001,867.1,CLAW
AG,FAUNA,115.08,983.1500001,FAUNA
AG,FREAK,117.34,966.31,FREAK
AG,SUIT,117.065,782,SUIT
AG,VODKA,128.675,768.32,VODKA
AG,PIAZZA,116.8749999,1298.66,PIZZA
AG,RESUME,116.98,1515.06,RESUME
AG,ERUPT,116.895,867.31,ERUPT
AG,CHEER,116.91,1034.145,CHEER
AG,REACTOR,117.1349999,1582.465,TRACTOR
AG,SHAVE,120.425,1104.82,SHAVE
AG,DAMAGE,117.1200001,966.545,DAMAGE
AG,MIDLAND,117.42,1651.39,MIDLAND
AG,MUZZLE,116.67,1251.125,MUZZLE
AG,HOSTEL,116.21,1155.83,HOSTEL
AG,UNEASY,116.555,1080.385,UNEASY
AG,CEASE,116.975,349.505,XXXXX
AG,SPUNK,117.765,1099.525,SPUNK
AG,MORAL,116.3400001,833.4049999,MORAL
AG,TOTALLY,117.6699999,1087.305,TOTALLY
AG,FLAK,117.37,834.26,FLANK
AG,PULL,116.785,1067.7,PULL
AG,EFFIGY,115.655,1015.445,EFFIGY
AG,LEND,117.525,966.89,LEND
