RecalledWord,StudyPosition,Block
MAID,1,1
NINE,2,1
BALL ,3,1
JEANS,4,1
TIRED,5,1
ITCH,6,1
SNEEZE,7,1
FIRE,8,1
PENCIL,9,1
HELLO,10,1
SURE,11,1
SPICE,12,1
FRONT,13,1
LARGE,14,1
PRIDE,15,1
LETTER,16,1
ONCE,17,1
CAKE,18,1
PLAN,19,1
BANK,20,1
SMART,21,1
SOFT,22,1
SILK,23,1
MONKEY,24,1
CASTLE,25,1
WANT,26,1
MAD,27,1
WATER,28,1
COPY,29,1
SLEEP,30,1
MINIMUM,31,1
UNCLEAR,32,1
ENGLISH,33,1
PAPER,34,1
OVEN,35,1
BOSS,36,1
GLASSES,37,1
EFFECT,38,1
FINISH,39,1
ALLOW,40,1
SMALL,41,1
CARRY,42,1
ROOF,1,2
STICKY,2,2
MAGIC,3,2
DESERT,4,2
LOSE,5,2
MUSIC ,6,2
SHIP,7,2
TREE,8,2
HAPPY,9,2
STORE,10,2
COLLECT,11,2
STRANGE,12,2
SICK,13,2
DRESS,14,2
WARM,15,2
FIND,16,2
TALK,17,2
LAUGH,18,2
PROBLEM,19,2
NONE,20,2
BOARD,21,2
LOVE,22,2
SING,23,2
STREET,24,2
CLEAR,25,2
MAYBE,26,2
SWORD,27,2
VOLCANO,28,2
CHURCH,29,2
BELL,30,2
LETTUCE,31,2
CHOOSE,32,2
TAKE,33,2
YEAR,34,2
JACKET,35,2
SOUR,36,2
FOOD,37,2
HAIR,38,2
BREAK,39,2
SMELL,40,2
GAME,41,2
HEAR,42,2
RAIN,1,3
WRONG,2,3
PACKAGE,3,3
SHALLOW,4,3
TRAILER,5,3
STRIPE,6,3
MARRY,7,3
TOCK,8,3
SLIDE,9,3
PURPOSE,10,3
POTATO,11,3
YOUNG,12,3
CARD,13,3
HATE,14,3
EXACT,15,3
SILVER,16,3
QUIET,17,3
SPIT,18,3
STAMP,19,3
CHILD,20,3
DISAGREE,21,3
THANKS,22,3
ANNOY,23,3
THIN,24,3
RENT,25,3
TOOL,26,3
NECK,27,3
BUSH,28,3
PIECE,29,3
DRAW,30,3
REAL,31,3
DRUGS,32,3
CLOWN,33,3
SAME,34,3
DEATH,35,3
VOTE,36,3
SHERIFF,37,3
KNIFE,38,3
EXCUSE,39,3
MANY,40,3
PLANE ,41,3
SCISSORS,42,3
UNDER,1,4
TOWN,2,4
STRESS,3,4
BABY,4,4
TOOTH,5,4
SHIRT,6,4
STING,7,4
CELL,8,4
WOOD,9,4
STEAL,10,4
CLASS,11,4
REPEAT,12,4
BREAD,13,4
PENNY,14,4
WRITE,15,4
BIKE,16,4
SKIN,17,4
HEAD,18,4
MILK,19,4
ARMS,20,4
GRAND,21,4
MATH,22,4
SHEEP,23,4
TOUCH,24,4
PROPER,25,4
CLIMB,26,4
SELF,27,4
KNIT,28,4
SPOTS,29,4
FAKE,30,4
GRAVE,31,4
ROSE,32,4
GUILT,33,4
STUPID,34,4
SUBJECT,35,4
RULE,36,4
LIGHT,37,4
BRAIN,38,4
MOVE,39,4
NIGHTS,40,4
EXPLODE,41,4
DOCTOR,42,4
