"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"GUILT",1883.205,"Studied",7,1,NA,"3,30","Identical","BRAIN",NA,NA
"ROSE",3233.565,"Studied",4,1,NA,"4","Related","BENEATH","UNDER",NA
"BIKE",1217.99,"Studied",3,1,NA,"2,17,39","Unrelated","STREAM",NA,NA
"DOCTOR",3600.185,"Studied",13,1,NA,"8","Unrelated","CHEESE",NA,NA
"BABY",1282.15,"Studied",12,1,NA,"7","Identical","CLIMB",NA,NA
"SKIN",1882.235,"Studied",16,1,NA,"23,35","Related","CAVITY","TOOTH",NA
"RIDE",5234.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAR",3668.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HORSE",5434.62,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA
"MONKEY",6932.17,"Studied",21,2,NA,"2,37","Related","SATIN","SILK",NA
"HILL",6301.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRY",3767.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRIB",1184.51,NA,NA,NA,NA,"42","Identical","SHERIFF",NA,NA
"HEART",1767.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCOUNT",4701.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RECALL",2533.355,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REPEAT",1733.38,"Studied",6,1,NA,"9","Related","AGAIN","REPEAT","AGAIN"
"NAIL",5435.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOIL",1699.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAIL",1448.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRIAL",1049.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SKIP",4167.135,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZIP",1432.255,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRASH",4650.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUN",2883.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RACK",6318.26,NA,NA,NA,NA,"16","Related","PICK","CHOOSE",NA
"MONEY",3949.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOLLAR",1801.26,NA,NA,NA,"Unrelated","37","Unrelated","DOLLAR",NA,NA
"GRASS",2500.305,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA
"GRAPH",2083.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRACK",7916.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONKEY",2884.91,"Studied",21,2,NA,"2,37","Related","SATIN","SILK",NA
"TANG",8001.115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TANGLE",5849.465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WRITE",2700.375,"Studied",21,1,"Identical","14,11","Identical","WRITE",NA,NA
"ATTACK",2134.115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POKR",3032.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POKE",1917.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPHA",2065.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCARED",4990.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCAR",1483.235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EAT",1400.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APPLE",2382.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REPEAT",1800,"Studied",6,1,NA,"9","Related","AGAIN","REPEAT","AGAIN"
"W",7999.895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOMEN",1068.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OUCH",4834.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRESS",3083.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
