RecalledWord,StudyPosition,Block
SHIRT,1,1
BABY,2,1
STUPID,3,1
NIGHTS,4,1
SKIN,5,1
STING,6,1
MOVE,7,1
ARMS,8,1
SHEEP,9,1
BREAD,10,1
ROSE,11,1
TOOTH,12,1
MILK,13,1
CELL,14,1
CLASS,15,1
TOUCH,16,1
TOWN,17,1
FAKE,18,1
WOOD,19,1
KNIT,20,1
REPEAT,21,1
EXPLODE,22,1
HEAD,23,1
GRAVE,24,1
DOCTOR,25,1
RULE,26,1
GUILT,27,1
WRITE,28,1
GRAND,29,1
UNDER,30,1
MATH,31,1
SPOTS,32,1
PROPER,33,1
CLIMB,34,1
LIGHT,35,1
PENNY,36,1
BIKE,37,1
SELF,38,1
STRESS,39,1
BRAIN,40,1
SUBJECT,41,1
STEAL,42,1
LARGE,1,2
PAPER,2,2
SURE,3,2
PRIDE,4,2
PENCIL,5,2
JEANS,6,2
EFFECT,7,2
CASTLE,8,2
SNEEZE,9,2
ALLOW,10,2
SOFT,11,2
SILK,12,2
LETTER,13,2
MAID,14,2
FINISH,15,2
MAD,16,2
GLASSES,17,2
BALL ,18,2
NINE,19,2
BOSS,20,2
SLEEP,21,2
SMALL,22,2
CARRY,23,2
SMART,24,2
SPICE,25,2
BANK,26,2
ENGLISH,27,2
ITCH,28,2
PLAN,29,2
WATER,30,2
OVEN,31,2
TIRED,32,2
MONKEY,33,2
FRONT,34,2
FIRE,35,2
COPY,36,2
MINIMUM,37,2
UNCLEAR,38,2
CAKE,39,2
HELLO,40,2
WANT,41,2
ONCE,42,2
SICK,1,3
MAGIC,2,3
STRANGE,3,3
CHOOSE,4,3
SING,5,3
YEAR,6,3
STREET,7,3
DESERT,8,3
MAYBE,9,3
SMELL,10,3
SWORD,11,3
MUSIC ,12,3
STICKY,13,3
JACKET,14,3
TAKE,15,3
HAPPY,16,3
ROOF,17,3
HEAR,18,3
SOUR,19,3
PROBLEM,20,3
COLLECT,21,3
BOARD,22,3
LETTUCE,23,3
DRESS,24,3
BELL,25,3
FOOD,26,3
LOSE,27,3
WARM,28,3
CHURCH,29,3
NONE,30,3
FIND,31,3
GAME,32,3
STORE,33,3
BREAK,34,3
SHIP,35,3
CLEAR,36,3
VOLCANO,37,3
LOVE,38,3
HAIR,39,3
LAUGH,40,3
TREE,41,3
TALK,42,3
STRIPE,1,4
TRAILER,2,4
EXCUSE,3,4
RAIN,4,4
MANY,5,4
DRUGS,6,4
EXACT,7,4
DRAW,8,4
PLANE ,9,4
ANNOY,10,4
DEATH,11,4
SLIDE,12,4
THANKS,13,4
BUSH,14,4
REAL,15,4
PIECE,16,4
CLOWN,17,4
RENT,18,4
SHALLOW,19,4
SAME,20,4
WRONG,21,4
SHERIFF,22,4
POTATO,23,4
MARRY,24,4
VOTE,25,4
CHILD,26,4
CARD,27,4
QUIET,28,4
KNIFE,29,4
THIN,30,4
TOCK,31,4
NECK,32,4
YOUNG,33,4
STAMP,34,4
PACKAGE,35,4
DISAGREE,36,4
SCISSORS,37,4
TOOL,38,4
HATE,39,4
SILVER,40,4
SPIT,41,4
PURPOSE,42,4
