Participant,Prime,Prime_Duration,rt,Response
SZ,FREAK,116.355,1349.415,FREAK
SZ,STARK,116.88,2233.78,STARK
SZ,SPAN,117.07,1399.565,SPAN
SZ,MUZZLE,116.365,1933.39,MUZZLE
SZ,REACTOR,116.72,2216.565,REACTOR
SZ,TRIVIA,116.235,2124.24,TRIVIA
SZ,VOID,115.85,1433.725,VOID
SZ,CLAW,116.575,1332.46,CLAW
SZ,CORNER,116.785,2215.965,CORNER
SZ,PEEP,117.19,2368.255,PEEP
SZ,RESUME,116.78,1670.57,RESUME
SZ,SNAP,116.765,1999.69,SNAP
SZ,FOREST,116.575,1850.08,FOREST
SZ,TRAITOR,116.515,3333.36,TRAITOR
SZ,VODKA,118.03,1866.63,VODKA
SZ,EFFIGY,116.485,1949.48,EFFIGY
SZ,SUIT,117.325,1300.415,SUIT
SZ,SPUN,116.27,1833.72,SPUN
SZ,CHEER,116.245,1482.4,CHEER
SZ,KEEP,116.535,1432.515,KEEP
SZ,UNEASY,116.74,2199.8,UNEASY
SZ,FLAK,117.005,2083.705,FLAKE
SZ,ERUPT,116.715,1633.745,ERUPT
SZ,PIAZZA,116.665,2499.365,PIZZA
SZ,OPTION,116.505,1984.05,OPTION
SZ,LYNX,116.255,1551.005,LYNX
SZ,LEND,116.85,1417.12,LEND
SZ,MORAL,115.27,1699.865,MORAL
SZ,MEET,116.575,1565.75,MEET
SZ,TOTALLY,116.77,3133.905,TOTALLY
SZ,PULL,116.63,1799.39,PULL
SZ,SHAVE,116.67,1349.8,SHAVE
SZ,WIND,116.705,1750.2,WIND
SZ,CEASE,116.755,1399.08,CREASE
SZ,FAUNA,116.555,1600.41,FAUNA
SZ,MIDLAND,116.945,932.98,XXXXX
SZ,HOSTEL,116.545,1249.155,HOTEL
SZ,SPUNK,116.585,1232.825,SPUNK
SZ,CHEAT,116.65,1017.78,CHEAT
SZ,DAMAGE,116.79,2067.2,DAMAGE
