"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"KB2",1,"2021-04-04_16h55.06.435","L1.3ConstantTotalFinal","2020.1.3",60,"MUSCLE",8002.01,"firstword","firstword",NA,1,1,36,"Studied",NA,NA
"KB2",1,"2021-04-04_11h35.04.411","L1.3ConstantTotalFinal","2020.1.3",60,"SHARK",8001.13,"PEPPER","Identical",115.82,2,1,37,"Studied",NA,NA
"KB2",1,"2021-04-04_11h35.04.412","L1.3ConstantTotalFinal","2020.1.3",60,"MEAN",8000.8,"PHONE","Identical",115.945,3,1,38,"Studied",NA,NA
"KB2",1,"2021-04-04_11h35.04.413","L1.3ConstantTotalFinal","2020.1.3",60,"PEPPER",8001.6,"EXIT","Related",116,4,1,39,"Studied","Identical","ENTER"
"KB2",1,"2021-04-04_11h35.04.414","L1.3ConstantTotalFinal","2020.1.3",60,"GRASS",8000.495,"STAMP","Unrelated",117.105,5,1,1,"Studied",NA,NA
"KB2",1,"2021-04-04_11h35.04.415","L1.3ConstantTotalFinal","2020.1.3",60,"FINGER",8000.81,"SLIDE","Unrelated",116.115,6,1,2,"Studied",NA,NA
"KB2",1,"2021-04-04_11h35.04.416","L1.3ConstantTotalFinal","2020.1.3",60,"SHOVE",8002.75,"EXACT","Unrelated",115.895,7,1,4,"Studied",NA,NA
"KB2",1,"2021-04-04_11h35.04.417","L1.3ConstantTotalFinal","2020.1.3",60,"TIGER",8001.53,"GIRLS","Identical",116.205,8,1,6,"Studied",NA,NA
"KB2",1,"2021-04-04_11h35.04.418","L1.3ConstantTotalFinal","2020.1.3",60,"THROW",8002.22,"HOUR","Related",115.485,9,1,33,"Studied",NA,"MINUTE"
"KB2",1,"2021-04-04_11h35.04.419","L1.3ConstantTotalFinal","2020.1.3",60,"DOLLAR",8000.505,"MANY","Unrelated",116.205,10,1,9,"Studied",NA,NA
"KB2",1,"2021-04-04_11h35.04.420","L1.3ConstantTotalFinal","2020.1.3",60,"MEAN",7996.31,"YOURS","Identical",115.805,11,1,38,"Studied",NA,NA
