RecalledWord,StudyPosition,Block
JEANS,1,1
OVEN,2,1
EFFECT,3,1
WATER,4,1
MAID,5,1
SNEEZE,6,1
SMALL,7,1
BOSS,8,1
HELLO,9,1
UNCLEAR,10,1
LETTER,11,1
LARGE,12,1
COPY,13,1
ONCE,14,1
ITCH,15,1
MINIMUM,16,1
NINE,17,1
TIRED,18,1
FINISH,19,1
CAKE,20,1
FIRE,21,1
SMART,22,1
BANK,23,1
GLASSES,24,1
ENGLISH,25,1
CASTLE,26,1
PAPER,27,1
PLAN,28,1
MONKEY,29,1
FRONT,30,1
SURE,31,1
SLEEP,32,1
BALL ,33,1
WANT,34,1
SPICE,35,1
SOFT,36,1
PENCIL,37,1
PRIDE,38,1
MAD,39,1
CARRY,40,1
ALLOW,41,1
SILK,42,1
COLLECT,1,2
BELL,2,2
DRESS,3,2
STRANGE,4,2
WARM,5,2
YEAR,6,2
CHOOSE,7,2
SHIP,8,2
SICK,9,2
TALK,10,2
SMELL,11,2
LAUGH,12,2
NONE,13,2
CLEAR,14,2
PROBLEM,15,2
ROOF,16,2
GAME,17,2
STORE,18,2
BREAK,19,2
LETTUCE,20,2
SWORD,21,2
HAPPY,22,2
SOUR,23,2
HAIR,24,2
CHURCH,25,2
STICKY,26,2
VOLCANO,27,2
STREET,28,2
SING,29,2
FIND,30,2
JACKET,31,2
LOSE,32,2
MUSIC ,33,2
HEAR,34,2
LOVE,35,2
TREE,36,2
BOARD,37,2
FOOD,38,2
MAYBE,39,2
DESERT,40,2
MAGIC,41,2
TAKE,42,2
SHERIFF,1,3
THANKS,2,3
CHILD,3,3
HATE,4,3
SCISSORS,5,3
EXACT,6,3
DISAGREE,7,3
ANNOY,8,3
REAL,9,3
STRIPE,10,3
WRONG,11,3
SLIDE,12,3
DRAW,13,3
PIECE,14,3
RENT,15,3
QUIET,16,3
STAMP,17,3
SAME,18,3
VOTE,19,3
CARD,20,3
SHALLOW,21,3
SILVER,22,3
DEATH,23,3
BUSH,24,3
MARRY,25,3
KNIFE,26,3
EXCUSE,27,3
DRUGS,28,3
PURPOSE,29,3
YOUNG,30,3
TOCK,31,3
RAIN,32,3
TRAILER,33,3
SPIT,34,3
PLANE ,35,3
MANY,36,3
THIN,37,3
POTATO,38,3
TOOL,39,3
NECK,40,3
CLOWN,41,3
PACKAGE,42,3
FAKE,1,4
MATH,2,4
BIKE,3,4
TOUCH,4,4
GRAVE,5,4
RULE,6,4
ARMS,7,4
CLASS,8,4
TOOTH,9,4
REPEAT,10,4
EXPLODE,11,4
TOWN,12,4
PENNY,13,4
DOCTOR,14,4
MILK,15,4
SHIRT,16,4
LIGHT,17,4
GUILT,18,4
CLIMB,19,4
SKIN,20,4
SHEEP,21,4
HEAD,22,4
WOOD,23,4
ROSE,24,4
STING,25,4
BABY,26,4
MOVE,27,4
WRITE,28,4
GRAND,29,4
STEAL,30,4
KNIT,31,4
SPOTS,32,4
BRAIN,33,4
SELF,34,4
STRESS,35,4
NIGHTS,36,4
BREAD,37,4
CELL,38,4
PROPER,39,4
STUPID,40,4
SUBJECT,41,4
UNDER,42,4
