RecalledWord,StudyPosition,Block
BRIDE,1,1
JUMP,2,1
DEVIL,3,1
ROAD,4,1
DOOR,5,1
SMILE,6,1
TIGHT,7,1
DUSK,8,1
KILL,9,1
PICTURE,10,1
TRASH,11,1
SORRY,12,1
WORLD,13,1
GHOST,14,1
FIVE,15,1
SOUTH,16,1
BLACK,17,1
POUND,18,1
TRAIN,19,1
BELOW,20,1
LAKE,21,1
LEARN,22,1
NOISE,23,1
STOMACH,24,1
STARS,25,1
KISS,26,1
THIEF,27,1
LAND,28,1
SWAMP,29,1
SHOES,30,1
HOOP,31,1
DIRT,32,1
PRESENT,33,1
WHEAT,34,1
MINOR,35,1
DEAF,36,1
SMOKE,37,1
SWEET,38,1
HOTEL,39,1
FROG,40,1
GEEK,41,1
CAMP,42,1
SEEK,1,2
LESS,2,2
MOST,3,2
PURPLE,4,2
SPIDER,5,2
CLUE,6,2
BUTTER,7,2
SOAP,8,2
TOES,9,2
INHALE,10,2
SQUARE,11,2
TENNIS,12,2
BORROW,13,2
SLOW,14,2
ALIVE,15,2
NAVY,16,2
BRANCH,17,2
THREAD,18,2
MIDDLE,19,2
ARGUE,20,2
BUCKET,21,2
CHAIN,22,2
KIDNAP,23,2
SUPPER,24,2
HUNGER,25,2
CANDLE,26,2
WAITER,27,2
NEWS,28,2
NOSE,29,2
TEST,30,2
STATES,31,2
TOUR,32,2
MOTHER,33,2
FIRST,34,2
THIRST,35,2
BALLET,36,2
READ,37,2
LOOK,38,2
VERB,39,2
WINTER,40,2
WILD,41,2
PAIN,42,2
ANIMAL,1,3
PEPPER,2,3
OFFICE,3,3
LEMON,4,3
BEHIND,5,3
EARLY,6,3
PHONE,7,3
MUSCLE,8,3
MEAN,9,3
SHORT,10,3
DOLLAR,11,3
ENTER,12,3
THROW,13,3
THERE,14,3
GIRLS,15,3
TEETH,16,3
CANCER,17,3
ROCK,18,3
WORST,19,3
PLANT,20,3
CLOSE,21,3
WHERE,22,3
SHARK,23,3
YOURS,24,3
MINUS,25,3
CORAL,26,3
GRASS,27,3
QUEEN,28,3
LEAVES,29,3
FENCE,30,3
CLOCK,31,3
WHOLE,32,3
MINUTE,33,3
TIGER,34,3
FINGER,35,3
QUART,36,3
HORSE,37,3
SPOON,38,3
BEFORE,39,3
SHOVE,40,3
FOUND,41,3
UNCLE,42,3
YELLOW,1,4
HORN,2,4
CHEESE,3,4
NICKEL,4,4
OUTTAKE,5,4
LAWYER,6,4
SMOOTH,7,4
JAIL,8,4
SHEETS,9,4
RIGHT,10,4
ORANGE,11,4
PICKLE,12,4
GLORY,13,4
STAIRS,14,4
MONEY,15,4
FRIGHT,16,4
EGGS,17,4
FLOWER,18,4
LENGTH,19,4
WORK,20,4
GUITAR,21,4
DREAM,22,4
CHAIR,23,4
NEPHEW,24,4
BEACH,25,4
NUMBER,26,4
CRACKER,27,4
SONG,28,4
FISH,29,4
STREAM,30,4
STOP,31,4
DAGGER,32,4
BOMB,33,4
BIRD,34,4
TWELVE,35,4
SELLER,36,4
GROSS,37,4
WEIGHT,38,4
WEST,39,4
STORY,40,4
CHANGE,41,4
CLAM,42,4
