"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"STAIR",4385.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FROG",5250.28,"Studied",19,2,NA,"13","Related","CIGAR","SMOKE",NA
"CANCER",6334.06,"Studied",21,4,"Identical","6,15","Identical","CANCER",NA,NA
"DOOR",3215.31,"Studied",1,2,NA,"31","Unrelated","LETTER",NA,NA
"YELLOW",7118.28,"Studied",41,1,NA,"13","Related","MELLOW","YELLOW","MELLOW"
"FLOWER",5213.435,"Studied",30,1,NA,NA,NA,NA,NA,"TULIP"
"MINOR",1916.845,"Studied",2,2,NA,"8","Unrelated","MINIMUM",NA,NA
"READ",5100.1,"Studied",2,3,NA,"21","Related","VIOLET","PURPLE",NA
"STOP",5566.08,"Studied",15,1,NA,NA,NA,NA,NA,"HALT"
"LINE",5950.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HORSE",1831.56,"Studied",6,4,NA,"11","Related","LION","TIGER",NA
"DIRR",4682.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DIRT",1566.46,"Studied",12,2,"Identical","40","Identical","DIRT",NA,NA
"THIEF",4299.245,"Studied",38,2,NA,NA,NA,NA,NA,NA
"JAIL",4166.525,"Studied",33,1,NA,NA,NA,NA,NA,NA
"ROA",8005.755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROAD",5836.195,"Studied",42,2,NA,"1","firstword","firstword",NA,NA
"BOOK",8000.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOES",7999.385,"Studied",15,3,NA,"4","Identical","CLUE",NA,NA
"NOSE",2135.59,"Studied",29,3,NA,"5","Unrelated","JACKET",NA,NA
"DEVIL",4038.915,"Studied",27,2,NA,"4","Unrelated","SURE",NA,NA
"PAPER",2481.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAIN",2168.37,"Studied",8,2,"Identical","30","Related","MUTE","DEAF",NA
"DEATH",4633.755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WORL",8000.885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WORLD",1555.22,"Studied",31,2,"Identical","27","Identical","WORLD",NA,NA
"STEAL",6652.125,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA
"FISH",2586.37,"Studied",31,1,NA,"10","Unrelated","SPOTS",NA,NA
