Participant,Prime,Prime_Duration,rt,Response
TP,SPUN,116.4899999,2249.87,SPUN
TP,LYNX,115.8500001,1449.71,XXXXX
TP,HOSTEL,117.43,1079.38,HOSTEL
TP,DAMAGE,117.85,1833.96,DAMAGE
TP,PEEP,124.4450001,1217.005,PEEP
TP,TOTALLY,117.755,1617.93,TOTALLY
TP,OPTION,116.0500001,2282.58,OPINIONS
TP,TRIVIA,116.4599999,433.895,XXXXX
TP,REACTOR,115.735,1467.4,FACTOR
TP,FLAK,117.4850001,378.795,XXXXX
TP,UNEASY,115.275,1733.085,UNEASY
TP,CEASE,116.685,978.025,CASE
TP,ERUPT,115.9249999,983.6950001,ERUPT
TP,SHAVE,115.34,1083.82,SHAVE
TP,MEET,117.925,1183.57,MEET
TP,TRAITOR,116.1100001,2650.55,TRAITOR
TP,LEND,116.0500001,1133.26,LEND
TP,SPUNK,116.6749999,2334.275,SPUNK
TP,FAUNA,115.645,1984.18,XXXXX
TP,SNAP,117.2399999,483.82,XXXXX
TP,CLAW,115.905,899.46,CLAW
TP,CORNER,116.47,1465.68,CORNER
TP,RESUME,116.6249999,1217.255,RESUME
TP,SUIT,115.995,1932.78,SUIT
TP,MIDLAND,115.99,1066.525,MIDLAND
TP,VODKA,116.78,950.16,VODKA
TP,SPAN,116.265,1066.625,SPAN
TP,FREAK,117.02,999.36,FREAK
TP,PIAZZA,115.7699999,1266.565,PIZZA
TP,CHEER,117.9299999,1199.71,CHEER
TP,MUZZLE,117.31,1749.92,MUZZLE
TP,WIND,116.985,1182.19,WIND
TP,KEEP,116.005,1082.205,KEEP
TP,STARK,115.995,1196.985,STARK
TP,PULL,116.745,1400.64,PULL
TP,FOREST,117.19,1300.325,FOREST
TP,VOID,115.7900001,1400.735,VOID
TP,MORAL,116.395,1066.325,MORAL
TP,CHEAT,116.695,1133.255,CHEAT
TP,EFFIGY,117.935,1649.355,EFFIGY
