Participant,Prime,Prime_Duration,rt,Response
SF,DAMAGE,116.475,2983.48,DAMAGE
SF,ERUPT,116.91,300.74,XXXXX
SF,LEND,118.935,1576.56,LEGEND
SF,KEEP,116.61,917.445,KEEP
SF,MEET,117.21,781.91,MEET
SF,SPAN,116.86,1401.885,SPAN
SF,EFFIGY,117.715,1666.49,EFFICIENT
SF,FAUNA,116.62,1832.56,FAUN
SF,PULL,115.71,833.67,PULL
SF,TRIVIA,116.635,1298.165,TRIVIA
SF,PEEP,116.75,532.515,XXXXX
SF,SPUN,115.305,983.065,SPUN
SF,CHEER,116.465,1497.885,CHEER
SF,MUZZLE,116.845,1265.795,MUZZLE
SF,STARK,116.75,1199.94,STAIR
SF,MORAL,118.86,1183.38,MORA
SF,VOID,116.15,817.33,VOIC
SF,RESUME,116.72,1616.735,RESUME
SF,VODKA,116.695,1249.87,VODKA
SF,CORNER,114.58,1151.91,CORNER
SF,HOSTEL,116.725,1597.98,HOTEL
SF,TOTALLY,117.08,1164.4,TOTALLY
SF,FREAK,116.66,2085.495,FREAK
SF,FOREST,117.27,1249.22,FOREST
SF,FLAK,115.035,2349.64,FLANK
SF,UNEASY,116.47,1714.205,UNEASY
SF,LYNX,117.3,281.305,XXXXX
SF,WIND,128.59,816.635,WIND
SF,MIDLAND,116.56,645.055,MN
SF,CHEAT,116.235,914.49,CHEAT
SF,TRAITOR,119.025,1799.085,TRAITOR
SF,REACTOR,118.63,1249.965,REACTOR
SF,SPUNK,116.68,1968.725,SPUNKL
SF,CLAW,115.37,451.445,XXXXX
SF,SUIT,114.1,900.23,SPI
SF,CEASE,116.255,932.015,EASE
SF,OPTION,116.645,1583.185,OPTION
SF,SNAP,117.3,283.205,XXXXX
SF,PIAZZA,116.38,1915.195,PIAZZA
SF,SHAVE,115.95,1216.79,SHAVE
