Participant,Prime,Prime_Duration,rt,Response
NC,REACTOR,118.24,1139.435,PEACH
NC,ERUPT,116.73,1704.67,ERUPT
NC,MUZZLE,117.765,1385.22,MUZZLE
NC,CHEAT,115.015,1004.4,CHEAT
NC,UNEASY,118.14,780.695,EAS
NC,STARK,116.84,3905.195,XXXXX
NC,EFFIGY,116.12,1199.985,DEIGHT
NC,VOID,115.075,1000.06,VOID
NC,SUIT,123.8,715.895,SUIT
NC,SPUN,121.605,1367.075,SPUN
NC,TRAITOR,117.165,1836.205,TRAITOR
NC,FOREST,116.8,1451.055,FOREST
NC,LEND,116.905,2165.63,LEGEND
NC,FLAK,117.49,786.145,LEAK
NC,MIDLAND,116.545,1361.025,MIDLAND
NC,PULL,115.69,1499.87,PULL
NC,PIAZZA,116.09,2149.675,PIAZZA
NC,RESUME,115.825,1198.99,RESUME
NC,WIND,116.81,783.805,WIND
NC,PEEP,116.785,1017.1,PEEP
NC,TOTALLY,116.51,2050.075,TOTALLY
NC,CEASE,116.27,916.625,EASE
NC,CORNER,117.115,1400.4,CORNER
NC,KEEP,116.22,1450.91,KEEP
NC,MORAL,115.865,3716.595,MORAL
NC,SHAVE,116.105,1117.205,SHAVE
NC,CLAW,115.69,1549.28,CLAW
NC,TRIVIA,117.425,2200.44,TRIVIA
NC,CHEER,116.045,1399.85,CHEER
NC,VODKA,116.76,1633.875,VODKA
NC,SPAN,117.165,1500.075,SPAN
NC,SNAP,116.72,2551.095,KIDNAP
NC,MEET,116.615,2567.3,XXXXX
NC,OPTION,115.615,1733.145,OPTION
NC,DAMAGE,115.88,2867.215,DAMAGE
NC,FREAK,116.405,1032.505,FIRE
NC,LYNX,115.665,2000.75,LYNX
NC,SPUNK,117.795,1435.55,SPART
NC,FAUNA,114.885,1182.185,FUN
NC,HOSTEL,117.38,1133.595,HOSTEL
