"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"MAYBE","slash",0.998065,"ZP",1,"2021-04-04_15h01.12.293","DelayedExp","2020.1.3",60,"Studied",15,3,NA,"Related","WAND","MAGIC",NA,"3",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"READ","slash",1.71205,"ZP",1,"2021-04-04_10h04.16.090","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"BANK","slash",1.54519,"ZP",1,"2021-04-04_10h04.16.091","DelayedExp","2020.1.3",60,"Studied",31,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"HATE","slash",1.17703,"ZP",1,"2021-04-04_10h04.16.092","DelayedExp","2020.1.3",60,"Studied",1,4,NA,"firstword","firstword",NA,NA,"1","4","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","firstword","Unprimed",NA
"ALIVE","slash",1.27609,"ZP",1,"2021-04-04_10h04.16.093","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"ANIMAL","z",1.81254,"ZP",1,"2021-04-04_10h04.16.094","DelayedExp","2020.1.3",60,NA,NA,NA,NA,"Identical","MONKEY",NA,NA,"27",NA,"New","New",0,0,0,1,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"ENGLISH","z",0.863945,"ZP",1,"2021-04-04_10h04.16.095","DelayedExp","2020.1.3",60,"Studied",37,2,NA,NA,NA,NA,"GRAMMAR",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"FAKE","slash",0.761175,"ZP",1,"2021-04-04_10h04.16.096","DelayedExp","2020.1.3",60,"Studied",13,1,"Identical","Identical","FAKE",NA,NA,"10",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"NEWS","z",1.063975,"ZP",1,"2021-04-04_10h04.16.097","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"BUTTER","z",0.713345,"ZP",1,"2021-04-04_10h04.16.098","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"STRIPE","slash",0.68078,"ZP",1,"2021-04-04_10h04.16.099","DelayedExp","2020.1.3",60,"Studied",7,4,"Identical","Identical","STRIPE",NA,NA,"17","6","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"STAIRS","z",1.27822,"ZP",1,"2021-04-04_10h04.16.100","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"LIGHT","z",1.17674,"ZP",1,"2021-04-04_10h04.16.101","DelayedExp","2020.1.3",60,"Studied",24,1,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"SKIN","",NA,"ZP",1,"2021-04-04_10h04.16.102","DelayedExp","2020.1.3",60,"Studied",37,1,NA,NA,NA,NA,"GRAFT",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"MINUTE","z",1.26119,"ZP",1,"2021-04-04_10h04.16.103","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SMART","slash",0.692535,"ZP",1,"2021-04-04_10h04.16.104","DelayedExp","2020.1.3",60,"Studied",22,2,NA,"Related","CLEVER","SMART","CLEVER","20",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"SHEEP","slash",0.858995,"ZP",1,"2021-04-04_10h04.16.105","DelayedExp","2020.1.3",60,"Studied",31,1,"Identical","Identical","SHEEP",NA,NA,"34",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"SOFT","slash",0.59336,"ZP",1,"2021-04-04_10h04.16.106","DelayedExp","2020.1.3",60,"Studied",19,2,NA,"Related","MOAT","CASTLE",NA,"16","8","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"LEAVES","z",0.880055,"ZP",1,"2021-04-04_10h04.16.107","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated","Unrelated","LEAVES",NA,NA,"35",NA,"New","New",0,0,0,1,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Unrelated"
"SHIP","z",0.94519,"ZP",1,"2021-04-04_10h04.16.108","DelayedExp","2020.1.3",60,"Studied",22,3,NA,NA,NA,NA,"CAPTAIN",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"TWELVE","z",1.244235,"ZP",1,"2021-04-04_10h04.16.109","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"CHEESE","slash",1.17852,"ZP",1,"2021-04-04_10h04.16.110","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"RIGHT","slash",0.57682,"ZP",1,"2021-04-04_10h04.16.111","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"RULE","slash",0.6139,"ZP",1,"2021-04-04_10h04.16.112","DelayedExp","2020.1.3",60,"Studied",30,1,NA,"Unrelated","BEACH",NA,NA,"8",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"PROBLEM","slash",1.5294,"ZP",1,"2021-04-04_10h04.16.113","DelayedExp","2020.1.3",60,"Studied",18,3,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"SILVER","z",1.2283,"ZP",1,"2021-04-04_10h04.16.114","DelayedExp","2020.1.3",60,"Studied",36,4,NA,NA,NA,NA,"TARNISH",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"LENGTH","z",1.009625,"ZP",1,"2021-04-04_10h04.16.115","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"WATER","slash",0.661475,"ZP",1,"2021-04-04_10h04.16.116","DelayedExp","2020.1.3",60,"Studied",16,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"TIGHT","z",1.980845,"ZP",1,"2021-04-04_10h04.16.117","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"WARM","slash",0.628935,"ZP",1,"2021-04-04_10h04.16.118","DelayedExp","2020.1.3",60,"Studied",14,3,NA,"Unrelated","READ",NA,NA,"13","41","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
