"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"CARD","z",1.468095,"AD",1,"2021-03-29_11h07.29.062","DelayedExp","2020.1.3",60,"Studied",31,2,NA,NA,NA,NA,"CHARGE",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"THIN","slash",1.079715,"AD",1,"2021-03-29_11h07.29.063","DelayedExp","2020.1.3",60,"Studied",38,2,"Identical","Identical","THIN",NA,NA,"39",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"MAYBE","slash",0.857895,"AD",1,"2021-03-29_11h07.29.064","DelayedExp","2020.1.3",60,"Studied",20,1,NA,"Identical","FOOD",NA,NA,"18",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"SHEETS","z",1.367705,"AD",1,"2021-03-29_11h07.29.065","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"WINTER","z",0.86385,"AD",1,"2021-03-29_11h07.29.066","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SORRY","slash",1.67615,"AD",1,"2021-03-29_11h07.29.067","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"DAGGER","z",1.488655,"AD",1,"2021-03-29_11h07.29.068","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"STREET","slash",1.28385,"AD",1,"2021-03-29_11h07.29.069","DelayedExp","2020.1.3",60,"Studied",41,1,NA,"Identical","VOLCANO",NA,NA,"4,15",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"SMELL","slash",1.023175,"AD",1,"2021-03-29_11h07.29.070","DelayedExp","2020.1.3",60,"Studied",21,1,"Identical","Identical","SMELL",NA,NA,"28",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"RULE","slash",0.956765,"AD",1,"2021-03-29_11h07.29.071","DelayedExp","2020.1.3",60,"Studied",22,3,"Identical","Identical","RULE",NA,NA,"40",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"EGGS","z",1.150295,"AD",1,"2021-03-29_11h07.29.072","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"VOTE","slash",0.870555,"AD",1,"2021-03-29_11h07.29.073","DelayedExp","2020.1.3",60,"Studied",11,2,"Identical","Identical","VOTE",NA,NA,"27",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"SPIDER","slash",1.762095,"AD",1,"2021-03-29_11h07.29.074","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"NEWS","z",1.10216,"AD",1,"2021-03-29_11h07.29.075","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"PRIDE","slash",0.90306,"AD",1,"2021-03-29_11h07.29.076","DelayedExp","2020.1.3",60,"Studied",36,4,NA,"Related","DIGNITY","PRIDE","DIGNITY","17",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"POUND","slash",1.94426,"AD",1,"2021-03-29_11h07.29.077","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"BALL ","slash",0.81744,"AD",1,"2021-03-29_11h07.29.078","DelayedExp","2020.1.3",60,"Studied",23,4,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"SUPPER","z",1.22249,"AD",1,"2021-03-29_11h07.29.079","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"SPOTS","slash",1.07782,"AD",1,"2021-03-29_11h07.29.080","DelayedExp","2020.1.3",60,"Studied",2,3,NA,NA,NA,NA,"LEOPARD",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"COLLECT","z",1.433725,"AD",1,"2021-03-29_11h07.29.081","DelayedExp","2020.1.3",60,"Studied",34,1,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"MUSIC ","slash",0.84021,"AD",1,"2021-03-29_11h07.29.082","DelayedExp","2020.1.3",60,"Studied",29,1,NA,NA,NA,NA,"BAND",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"PAPER","slash",2.713115,"AD",1,"2021-03-29_11h07.29.083","DelayedExp","2020.1.3",60,"Studied",26,4,NA,NA,NA,NA,"MARGIN",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SHOVE","z",1.305685,"AD",1,"2021-03-29_11h07.29.084","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"FENCE","z",1.21423,"AD",1,"2021-03-29_11h07.29.085","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"FLOWER","z",1.74815,"AD",1,"2021-03-29_11h07.29.086","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"CHAIN","z",2.95937,"AD",1,"2021-03-29_11h07.29.087","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"KNIT","slash",1.053695,"AD",1,"2021-03-29_11h07.29.088","DelayedExp","2020.1.3",60,"Studied",31,3,NA,"Related","YARN","KNIT","YARN","22",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"FRONT","slash",1.23571,"AD",1,"2021-03-29_11h07.29.089","DelayedExp","2020.1.3",60,"Studied",24,4,"Identical","Identical","FRONT",NA,NA,"31",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"CAKE","slash",0.816225,"AD",1,"2021-03-29_11h07.29.090","DelayedExp","2020.1.3",60,"Studied",20,4,NA,NA,NA,NA,"BAKE",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"CANDLE","slash",0.83769,"AD",1,"2021-03-29_11h07.29.091","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"ANIMAL","z",2.06614,"AD",1,"2021-03-29_11h07.29.092","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"NIGHTS","slash",1.22079,"AD",1,"2021-03-29_11h07.29.093","DelayedExp","2020.1.3",60,"Studied",35,3,NA,"Unrelated","NUMBER",NA,NA,"16",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"PENCIL","slash",0.88869,"AD",1,"2021-03-29_11h07.29.094","DelayedExp","2020.1.3",60,"Studied",9,4,"Identical","Identical","PENCIL",NA,NA,"6",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"SOUTH","z",2.550365,"AD",1,"2021-03-29_11h07.29.095","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"YOURS","slash",2.41491,"AD",1,"2021-03-29_11h07.29.096","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"NECK","z",0.980755,"AD",1,"2021-03-29_11h07.29.097","DelayedExp","2020.1.3",60,"Studied",26,2,NA,NA,NA,NA,"THROAT",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"TRASH","z",3.13269,"AD",1,"2021-03-29_11h07.29.098","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"CHOOSE","slash",1.29272,"AD",1,"2021-03-29_11h07.29.099","DelayedExp","2020.1.3",60,"Studied",3,1,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"LEARN","slash",2.52346,"AD",1,"2021-03-29_11h07.29.100","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"ALLOW","slash",0.81942,"AD",1,"2021-03-29_11h07.29.101","DelayedExp","2020.1.3",60,"Studied",25,4,"Identical","Identical","ALLOW",NA,NA,"32",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"TENNIS","z",1.85958,"AD",1,"2021-03-29_11h07.29.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"CANCER","z",1.446745,"AD",1,"2021-03-29_11h07.29.103","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"BUSH","slash",0.733045,"AD",1,"2021-03-29_11h07.29.104","DelayedExp","2020.1.3",60,"Studied",8,2,NA,"Identical","RAIN",NA,NA,"12","18","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"SHERIFF","slash",0.886615,"AD",1,"2021-03-29_11h07.29.105","DelayedExp","2020.1.3",60,"Studied",23,2,"Identical","Identical","SHERIFF",NA,NA,"33",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
