"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"MARRY",4183.765,"Studied",30,3,NA,"4","Related","SKETCH","DRAW",NA
"MAID",4999.3,"Studied",3,1,NA,"1","firstword","firstword",NA,NA
"BANK",1032.955,"Studied",4,1,NA,"11","Identical","SNEEZE",NA,"TELLER"
"CARRY",1316.1,"Studied",2,1,NA,"2","Unrelated","LAND",NA,NA
"FRONT",1167.45,"Studied",1,1,NA,"3,12","Unrelated","LEARN",NA,NA
"CAKE",1482.88,"Studied",7,1,NA,"9","Related","ERASER","PENCIL",NA
"OVEN",1148.75,"Studied",9,1,"Identical","10","Unrelated","FIVE",NA,NA
"SMALL",2449.79,"Studied",16,1,NA,"7","Identical","OVEN",NA,NA
"LARGE",1498.705,"Studied",34,1,NA,"13","Unrelated","STOMACH",NA,NA
"LAUGH",3834.425,"Studied",30,2,NA,"12","Unrelated","LESS",NA,NA
"ALLO",2149.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALLOW",1817.465,"Studied",37,1,NA,"21","Unrelated","LAKE",NA,NA
"KNIFE",2265.615,"Studied",1,3,"Identical","12,18","Identical","KNIFE",NA,NA
"DEATH",1283.97,"Studied",25,3,NA,"25","Related","PLEASE","THANKS","BIRTH"
"YOUNG",1333.175,"Studied",2,3,NA,"14","Unrelated","FENCE",NA,NA
"HATEFUL",1616.285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHERIFF",2083.385,"Studied",17,3,"Identical","10","Identical","SHERIFF",NA,NA
"EXCUSE",3599.96,"Studied",19,3,NA,"7","Identical","HATE",NA,NA
"DRAW",2515.94,"Studied",22,3,NA,"33","Unrelated","DOLLAR",NA,"SKETCH"
"VOTE",1083.675,"Studied",23,3,NA,"32","Identical","DISAGREE",NA,NA
"CHURCH",3316.05,"Studied",24,2,NA,"2","Related","LICE","HAIR",NA
"FOOD",1466.985,"Studied",18,2,"Identical","23","Identical","SICK",NA,NA
"LETTUCE",1367.145,"Studied",17,2,NA,"22","Identical","FOOD",NA,NA
"SALE",1249.57,NA,NA,NA,NA,"36","Unrelated","TRAIN",NA,NA
"TAKE",3553.32,"Studied",39,2,NA,"16","Identical","HAPPY",NA,NA
"TALK",2932.75,"Studied",31,2,"Identical","11","Identical","TALK",NA,NA
"JEANS",2716.75,"Studied",26,1,NA,"34","Related","MAXIMUM","MINIMUM","DENIM"
"SHORT",3949.98,NA,NA,NA,"Unrelated","22","Unrelated","SHORT",NA,NA
"GAME",3299.84,"Studied",7,2,NA,"8","Identical","YEAR",NA,NA
"LOVE",1483.04,"Studied",4,2,NA,"7,42","Identical","BREAK",NA,NA
"FIND",833.3950001,"Studied",5,2,NA,"6","Unrelated","LOOK",NA,NA
"TWIS",8001.445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STRANGE",5849.53,"Studied",22,2,NA,"21","Identical","CHOOSE",NA,"BIZZARE"
"HAI",949.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAIR",916.595,"Studied",21,2,NA,"28","Unrelated","SLOW",NA,"LICE"
"BOARDED",2917.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STORAGE",5550,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LISTEN",1632.415,NA,NA,NA,"Related","36","Related","LISTEN","HEAR",NA
"DISALLOW",4684.92,NA,NA,NA,NA,"32","Related","MOAT","CASTLE",NA
"PLEDGE",7834.745,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIR",8000.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOOD",7401.3,"Studied",18,2,"Identical","23","Identical","SICK",NA,NA
"JUST",5934.075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WORD",1316.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENGLISH",1283.36,"Studied",40,1,"Identical","25","Related","GREET","HELLO",NA
"LETTER",1265.94,"Studied",39,1,NA,"24","Identical","ENGLISH",NA,NA
"GRAMMAR",2284.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OUT",1769.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OWE",5718.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALE",850.33,NA,NA,NA,NA,"36","Unrelated","TRAIN",NA,NA
"BOUGHT",2133.865,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GARDEN",2451.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEL",3283.635,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHOSE",4649.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VOLCANO",4458.46,"Studied",3,2,NA,"5","Related","MAIN","STREET",NA
"MAGICAL",5582.975,NA,NA,NA,NA,"4","Identical","BOARD",NA,NA
"TREE",1378.67,"Studied",1,2,NA,"3","Unrelated","TENNIS",NA,NA
"ERPT",6602.545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERUPT",2265.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THIK",3296.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THINK",1576.265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARD",7291.945,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESY",2015.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EASY",1597.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOKE",2575.765,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUPPET",2677.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOLL",1502.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STRANE",6266.845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STRANGE",1816.175,"Studied",22,2,NA,"21","Identical","CHOOSE",NA,"BIZZARE"
"UNSURE",3834.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CONTENT",1766.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EXCLUDE",2350.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CONTEXT",1816.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EXTENT",1416.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELEMENT",6400.815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EYE",2416.735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EYES",1015.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WALK",3100.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRIP",2199.745,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FALL",883.7550001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAGEL",1534.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAP",7551.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOMAN",7350.915,NA,NA,NA,NA,"34","Unrelated","QUEEN",NA,NA
